Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01099,V,ARRGT,ARR ARR,Shannon Calderone
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,07126,V,ARRGT,ARR ARR,Amy Roth-Mcduffie
ED_PSYCH,401,"Classroom Assessment, Elementary",01,01031,3,"M,W14.30-17.50","",Yuliya Ardasheva
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,01114,3,M10-12.40,"",Vanessa Cozza
ENGLISH,498,Internship,01,01080,V,ARRGT,ARR ARR,Anna Plemons
FINE_ART,101,[ARTS] Introduction to Art,01,01060,3,M14.30-17.50,"",Sena Clara Creston
FS,465,Wine Microbiology and Processing,01,07110,3,TU13.30-15.30,"",Thomas Henick-Kling
FS,496,Internship in a Winery,01,01076,2,ARRGT,ARR ARR,Charles Edwards
FS,700,"Master's Research, Thesis, and/or Examination",01,01170,V,ARRGT,ARR ARR,(multiple)
FS,800,"Doctoral Research, Dissertation, and/or Examination",01,07132,V,ARRGT,ARR ARR,James Harbertson
HISTORY,387,World War II in Asia and the Pacific,01,06376,3,"M,W14.30-17.50","",Brigit Farley
HISTORY,455,The Great War 1914 - 1920,01,01139,3,"M,W14.30-17.50","",Brigit Farley
HORT,399,Professional Work Experience,01,01074,V,ARRGT,ARR ARR,Adelaide Snider
HORT,495,Research Experience,01,07089,V,ARRGT,ARR ARR,Amit Dhingra
HORT,499,Special Problems,01,07087,V,ARRGT,ARR ARR,Richard Sharpe
INTERDIS,800,"Doctoral Research, Dissertation, and/or Examination",01,07058,V,ARRGT,ARR ARR,(multiple)
KINES,536,Methods of Health and Physical Education,01,05380,2,"M,W9.30-11.45","",Paul Sinclair
MATH,106,College Algebra,01,01068,3,"M,TU,W,TH12.45-14.20","",Kevin Fiedler
MATH,108,Trigonometry,01,01064,2,"M,TU,W,TH11-12.05","",Ryan Learn
MATH,171,[QUAN] Calculus I,01,01300,4,"M,W,F11-12.35","",Saranah Selmi
MATH,171,[QUAN] Calculus I,01 Lab,01301,0,"TU,TH10.10-12.40","",Saranah Selmi
MATH,172,Calculus II,01,01288,4,"M,W,F11-12.35","",Kevin Fiedler
MATH,172,Calculus II,01 Lab,01289,0,"TU,TH10.10-12.40","",Kevin Fiedler
MATH,251,Fundamentals of Elementary Mathematics I,01,01097,3,"M,W,F17.30-18.55","",Cathie Tate
MATH,251,Fundamentals of Elementary Mathematics I,01 Lab,01098,0,"M,W,F19.05-20.30","",Cathie Tate
MATH,252,[QUAN] Fundamentals of Elementary Mathematics II,01,01093,3,"M,W,F17.30-18.55","",Cathie Tate
MATH,252,[QUAN] Fundamentals of Elementary Mathematics II,01 Lab,01096,0,"M,W,F19.05-20.30","",Cathie Tate
MATH,273,Calculus III,01,02575,2,"M,TU11-13.15","",Danny Mitchell
MATH,303,[M] Geometry for the Middle School Teacher,01,01113,3,"TU,TH16.15-19.35","",Candace Chappelle
MATH,315,Differential Equations,01,01065,3,"M,W11-14.20","",Danny Mitchell
MATH,448,Numerical Analysis,01,07138,3,"M,W,F14.45-17","",Messiha Saad
MATH,548,Numerical Analysis,01,07140,3,"M,W,F14.45-17","",Messiha Saad
ME,116,Engineering Computer-aided Design and Visualization,01,01018,2,"M,W,F14-18.30","",Che-Hao Yang
ME,216,Integrated CAD Design,01,01019,2,"M,W,F14-18.30","",Che-Hao Yang
ME,220,Materials Laboratory,01,06835,1,TH10-16.30,"",Yuxin Zhang
ME,303,Fluid Mechanics,01,01119,3,"M,W,F14.45-17","",Yuxin Zhang
ME,401,Mechatronics,01,01309,3,"TU,TH10.10-11.45","",Changki Mo
ME,401,Mechatronics,01 Lab,01310,0,"TU,TH12.50-15.20","",Changki Mo
ME,495,Internship in Mechanical Industry,01,01081,V,ARRGT,ARR ARR,(multiple)
ME,581,Control Systems,01,04927,3,"TU,TH16-18.30","",Changki Mo
ME,700,"Master's Research, Thesis, and/or Examination",01,01028,V,ARRGT,ARR ARR,(multiple)
ME,702,"Master's Special Problems, Directed Study, and/or Examination",01,01029,V,ARRGT,ARR ARR,Messiha Saad
ME,800,"Doctoral Research, Dissertation, and/or Examination",01,01030,V,ARRGT,ARR ARR,(multiple)
MED_CLIN,521,Longitudinal Integrated Clerkship I,01,05886,8,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,531,Sub Internship in Family Medicine,01,06020,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,531,Sub Internship in Family Medicine,02,06021,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,01,06028,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,02,06029,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,533,Sub Internship in General Surgery,01,06036,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,533,Sub Internship in General Surgery,02,06037,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,534,Sub Internship in Pediatrics,01,06044,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,534,Sub Internship in Pediatrics,02,06045,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,535,Sub Internship in Psychiatry,01,06052,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,535,Sub Internship in Psychiatry,02,06053,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,01,06263,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,02,06264,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,537,Clinical Rotation in Emergency Medicine,01,06271,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,537,Clinical Rotation in Emergency Medicine,02,06272,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,538,Clinical Rotation in Rural Medicine,01,06279,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,538,Clinical Rotation in Rural Medicine,02,06280,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,01,06287,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,02,06288,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,01,06295,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,02,06296,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,03,06936,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,04,06937,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,05,06938,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,06,06939,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,542,Clinical Rotation in Dermatology,01,06303,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,02,06304,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,03,06963,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,04,06964,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,05,06965,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,06,06966,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,01,06311,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,02,06312,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,03,06979,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,04,06980,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,05,06981,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,06,06982,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,544,Clinical Rotation in Nephrology,01,06881,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,544,Clinical Rotation in Nephrology,02,06882,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,01,06805,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,02,06806,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,546,Clinical Rotation in Vascular Surgery,01,06889,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,546,Clinical Rotation in Vascular Surgery,02,06890,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,547,Clinical Rotation in Cardiology,01,06897,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,547,Clinical Rotation in Cardiology,02,06898,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,01,06905,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,02,06906,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,551,Clinical Rotation in Pathology,01,06319,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,02,06320,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,03,06997,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,04,06998,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,05,06999,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,06,07000,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,01,06327,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,02,06328,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,03,07013,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,04,07014,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,05,07015,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,06,07016,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,560,Advanced Family Medicine: Ambulatory,01,05973,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,02,06341,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,03,06342,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,04,06343,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,05,06344,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,06,06345,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,01,06364,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,02,06365,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,03,06366,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,04,06367,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,05,06368,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,06,06369,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,01,06390,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,02,06391,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,03,06392,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,04,06393,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,05,06394,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,06,06395,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,563,Advanced Pediatrics: Ambulatory,01,06414,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,02,06415,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,03,06416,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,04,06417,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,05,06418,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,06,06419,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,564,General Psychiatry,01,06438,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,02,06439,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,03,06440,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,04,06441,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,05,06442,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,06,06443,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,565,Advanced Surgery: Ambulatory,01,05968,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,02,06462,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,03,06463,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,04,06464,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,05,06465,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,06,06466,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,566,Advanced Internal Medicine: Inpatient,01,06484,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,02,06485,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,03,06486,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,04,06487,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,05,06488,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,06,06489,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,01,06508,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,02,06509,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,03,06510,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,04,06511,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,05,06512,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,06,06513,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,568,Advanced Pediatrics: Inpatient,01,06538,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,02,06539,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,03,06540,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,04,06541,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,05,06542,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,06,06543,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,569,Advanced Surgery: Inpatient,01,06563,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,02,06564,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,03,06565,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,04,06566,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,05,06567,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,06,06568,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,570,Domestic Rotation,01,06587,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,02,06588,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,03,06589,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,04,06590,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,05,06591,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,06,06592,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,571,International Rotation,01,06611,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,02,06612,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,03,06613,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,04,06614,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,05,06615,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,06,06616,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,572,Addiction Medicine,01,06635,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,02,06636,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,03,06637,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,04,06638,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,05,06639,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,06,06640,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,573,Anesthesia,01,06659,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,02,06660,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,03,06661,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,04,06662,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,05,06663,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,06,06664,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,574,Clinical Bioethics,01,06692,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,02,06693,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,03,06694,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,04,06695,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,05,06696,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,06,06697,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,575,Geriatrics,01,06716,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,02,06717,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,03,06718,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,04,06719,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,05,06720,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,06,06721,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,01,06764,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,02,06765,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,03,06766,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,04,06767,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,05,06768,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,06,06769,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,07,07167,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,577,Surgery Subspecialties,01,06740,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,02,06741,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,03,06742,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,04,06743,V,ARRGT,ARR ARR,Anjali Kumar
