Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
AMDT,429,National Experience in Apparel/Textiles Field,01,04666,V,M16.10-17,JSNH C0003,Shanna Hiscock
AMDT,429,National Experience in Apparel/Textiles Field,02,08498,V,ARRGT,ARR ARR,Patrick Brown-Hayes
AMDT,450,[M] Strategy Planning and Decision Making,01,04667,3,"TU,TH10.35-11.50",JSNH C0001,Jihyeong Son
AMDT,490,Cooperative Education Internship,01,04668,V,ARRGT,ARR ARR,Shanna Hiscock
AMDT,492,"Computer Applications in Apparel, Textile, and Design",01,07372,3,"TU,TH9.10-11.40",JSNH C0113,Chan Mi Hwang
AMDT,492,"Computer Applications in Apparel, Textile, and Design",01 Lab,07505,0,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,495,Instructional Practicum,01,04669,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,495,Instructional Practicum,02,04670,V,ARRGT,ARR ARR,Patrick Brown-Hayes
AMDT,495,Instructional Practicum,03,04671,V,ARRGT,ARR ARR,Ting Chi
AMDT,495,Instructional Practicum,04,04672,V,ARRGT,ARR ARR,Manal Shaheen
AMDT,495,Instructional Practicum,05,04673,V,ARRGT,ARR ARR,Hang Liu
AMDT,495,Instructional Practicum,06,04674,V,ARRGT,ARR ARR,Shanna Hiscock
AMDT,495,Instructional Practicum,07,05829,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,495,Instructional Practicum,08,06027,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,495,Instructional Practicum,09,06262,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,496,Special Event Production,01,04675,V,"M,W15.10-16",JSNH 70,Shanna Hiscock
AMDT,498,Special Topics,01,04676,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,498,Special Topics,02,04677,V,ARRGT,ARR ARR,Patrick Brown-Hayes
AMDT,498,Special Topics,03,04678,V,ARRGT,ARR ARR,Ting Chi
AMDT,498,Special Topics,04,04679,V,ARRGT,ARR ARR,Manal Shaheen
AMDT,498,Special Topics,05,05830,V,ARRGT,ARR ARR,Hang Liu
AMDT,498,Special Topics,06,05831,V,ARRGT,ARR ARR,Shanna Hiscock
AMDT,498,Special Topics,07,05832,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,498,Special Topics,08,06174,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,498,Special Topics,09,06263,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,499,Special Problems,01,04680,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,499,Special Problems,02,04681,V,ARRGT,ARR ARR,Patrick Brown-Hayes
AMDT,499,Special Problems,03,05833,V,ARRGT,ARR ARR,Ting Chi
AMDT,499,Special Problems,04,05834,V,ARRGT,ARR ARR,Manal Shaheen
AMDT,499,Special Problems,05,05835,V,ARRGT,ARR ARR,Hang Liu
AMDT,499,Special Problems,06,05836,V,ARRGT,ARR ARR,Shanna Hiscock
AMDT,499,Special Problems,07,05837,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,499,Special Problems,08,05886,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,499,Special Problems,09,06402,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,508,Environmental and Social Issues in the Apparel Industry,01,28881,3,M9.10-11.40,JSNH C0003,Ting Chi
AMDT,515,Textile Product Development and Innovation,01,28882,3,W9.10-11.40,JSNH C0003,Hang Liu
AMDT,596,Advanced Instructional Practicum,01,04682,3,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,596,Advanced Instructional Practicum,02,06176,3,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,596,Advanced Instructional Practicum,03,06177,3,ARRGT,ARR ARR,Ting Chi
AMDT,596,Advanced Instructional Practicum,04,08527,3,ARRGT,ARR ARR,Hang Liu
AMDT,596,Advanced Instructional Practicum,05,28880,3,ARRGT,ARR ARR,Jihyeong Son
AMDT,598,Topics in Apparel and Textiles,01,04683,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,598,Topics in Apparel and Textiles,02,05838,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,598,Topics in Apparel and Textiles,03,05839,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,598,Topics in Apparel and Textiles,04,06028,V,ARRGT,ARR ARR,Hang Liu
AMDT,598,Topics in Apparel and Textiles,05,06403,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,598,Topics in Apparel and Textiles,06,06404,V,ARRGT,ARR ARR,Ting Chi
AMDT,600,Special Projects or Independent Study,01,04684,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,600,Special Projects or Independent Study,02,05840,V,ARRGT,ARR ARR,Ting Chi
AMDT,600,Special Projects or Independent Study,03,05841,V,ARRGT,ARR ARR,Hang Liu
AMDT,600,Special Projects or Independent Study,04,05842,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,600,Special Projects or Independent Study,05,05843,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,600,Special Projects or Independent Study,06,05844,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,700,"Master's Research, Thesis, and/or Examination",01,04685,V,ARRGT,ARR ARR,Vicki Mccracken
AMDT,700,"Master's Research, Thesis, and/or Examination",02,05845,V,ARRGT,ARR ARR,Ting Chi
AMDT,700,"Master's Research, Thesis, and/or Examination",03,05846,V,ARRGT,ARR ARR,Hang Liu
AMDT,700,"Master's Research, Thesis, and/or Examination",04,05847,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,700,"Master's Research, Thesis, and/or Examination",05,05848,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,700,"Master's Research, Thesis, and/or Examination",06,05849,V,ARRGT,ARR ARR,Chan Mi Hwang
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",01,04686,V,ARRGT,ARR ARR,Armine Ghalachyan
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",02,05850,V,ARRGT,ARR ARR,Ting Chi
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",03,05851,V,ARRGT,ARR ARR,Hang Liu
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",04,05852,V,ARRGT,ARR ARR,""
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",05,05853,V,ARRGT,ARR ARR,Jihyeong Son
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",06,05854,V,ARRGT,ARR ARR,Chan Mi Hwang
AMER_ST,475,[DIVR] Digital Diversity,02,07276,3,"TU,TH9.10-10.25",BRYN 406,Rosamond Thalken
AMER_ST,507,Contemporary Practices in American Cultural Studies,01,28250,3,M13-16,THOM 109,Rory Ong
AMER_ST,511,U.S. Presence and Intervention in the Pacific Rim,01,24836,3,TU13-16,THOM 109,John Streamas
AMER_ST,524,Critical Studies in Popular Culture,01,24593,3,TH13-16,THOM 109,David Leonard
AMER_ST,800,"Doctoral Research, Dissertation, and/or Examination",01,04033,V,ARRGT,ARR ARR,(multiple)
ANIM_SCI,101,Introductory Animal Science,01,05117,3,"TU,TH9.10-10",CUE 202,Martin Maquivar
ANIM_SCI,101,Introductory Animal Science,01 Lab,05118,0,TU12-14.40,JSNH C0107,Martin Maquivar
ANIM_SCI,101,Introductory Animal Science,02 Lab,05119,0,TU14.50-17.30,CLAR 149,Martin Maquivar
ANIM_SCI,101,Introductory Animal Science,03 Lab,08501,0,M14.10-17,CLAR 149,Martin Maquivar
ANIM_SCI,166,Young Horse Handling,01,05896,1,TU12-14.50,ARR ARR,Angela Reitmeier
ANIM_SCI,166,Young Horse Handling,02,05897,1,TH12-14.50,ARR ARR,Angela Reitmeier
ANIM_SCI,172,Dairy Cattle Management Laboratory,01,07159,1,TU13.25-16.15,ARR ARR,John Swain
ANIM_SCI,172,Dairy Cattle Management Laboratory,02,07165,1,TU10.35-13.15,ARR ARR,John Swain
ANIM_SCI,205,[BSCI] Companion Animal Nutrition,01,05120,3,"TU,TH9.10-10.25",BRYN 305,Nancy Irlbeck
ANIM_SCI,240,Introduction to Domestic Animal Anatomy and Physiology,01,07991,3,"M,W,F9.10-10",FNA 5062,Martin Maquivar
ANIM_SCI,267,Equine Science,01,07582,2,M15.10-17,CUE 219,Angela Reitmeier
ANIM_SCI,314,Principles of Nutrition,01,05121,3,"M,W,F12.10-13",CLAR 149,Nancy Irlbeck
ANIM_SCI,345,Introduction to Animal Growth and Development,01,05122,3,"M,W,F9.10-10",CLAR 149,Min Du
ANIM_SCI,350,Physiology of Reproduction,01,05123,3,"M,W,F11.10-12",FNA 5062,Martin Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,01,05124,1,W14.10-17,CLAR 147,Martin Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,02,05125,1,TH14.50-17.40,CLAR 147,Martin Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,03,05126,1,F14.10-17,CLAR 147,Martin Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,04,07598,1,TH12-14.50,CLAR 147,Martin Maquivar
ANIM_SCI,380,Careers in Animal Science,01,05127,1,M15.10-16,CUE 419,Holly Neibergs
ANIM_SCI,399,Practicum,01,05128,V,ARRGT,ARR ARR,(multiple)
ANIM_SCI,399,Practicum,02,05129,V,ARRGT,ARR ARR,Kristen Johnson
ANIM_SCI,399,Practicum,03,05130,V,"M,TH17.30-19",CLAR 149,Joseph Harrison
ANIM_SCI,399,Practicum,04,05131,V,ARRGT,ARR ARR,Donald Llewellyn
ANIM_SCI,399,Practicum,05,05132,V,ARRGT,ARR ARR,Angela Reitmeier
ANIM_SCI,399,Practicum,08,07546,V,ARRGT,ARR ARR,Nancy Irlbeck
ANIM_SCI,399,Practicum,09,07654,V,M17.10-18,CLAR 147,Martin Maquivar
ANIM_SCI,399,Practicum,10,08522,V,ARRGT,ARR ARR,John Swain
ANIM_SCI,405,Ciders and Other Fermented Foods,01,07971,3,"TU,TH12-12.50",FSHN 103,Charles Edwards
ANIM_SCI,405,Ciders and Other Fermented Foods,01 Lab,07974,0,TH13.10-16,FSHN 140,Charles Edwards
ANIM_SCI,408,[M] Ruminant Nutrition,01,05133,3,"M,W,F8.10-9",CLAR 149,Kristen Johnson
ANIM_SCI,451,[M] Endocrine Physiology,01,05134,3,"TU,TH9.10-10.25",CLAR 149,James Pru
ANIM_SCI,474,[CAPS] [M] Beef Cattle Production,01,05136,3,"TU,TH10.35-11.25",CLAR 149,Kristen Johnson
ANIM_SCI,474,[CAPS] [M] Beef Cattle Production,01 Lab,05137,0,TU13.25-16.15,CLAR 147,Kristen Johnson
ANIM_SCI,485,[M] Applied Animal Behavior,01,05798,3,"M,W14.10-15",CUE 319,Erin Clancey
ANIM_SCI,485,[M] Applied Animal Behavior,01 Lab,05799,0,W15.10-17.40,CUE 319,Erin Clancey
ANIM_SCI,485,[M] Applied Animal Behavior,02 Lab,29727,0,M15.10-17.40,CUE 409,Erin Clancey
ANIM_SCI,499,Special Problems,01,05138,V,ARRGT,ARR ARR,(multiple)
ANIM_SCI,500,Seminar in Animal Sciences,01,05139,1,W12.10-13,CLAR 147,Michael Phelps
ANIM_SCI,520,Preparation of Scientific Literature in Animal Sciences,01,07158,2,"TU,TH7.45-8.35",CLAR 149,Kristen Johnson
ANIM_SCI,545,Statistical Genomics,01,24857,3,"M,F15.10-16",JSNH 204,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,02,24865,3,"M,F15.10-16",AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,03,24873,3,"M,F15.10-16",AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,04,24881,3,"M,F15.10-16",AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,05,24889,3,"M,F15.10-16",AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,01 Lab,24861,0,W15.10-17.40,JSNH 204,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,02 Lab,24869,0,W15.10-17.40,AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,03 Lab,24877,0,W15.10-17.40,AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,04 Lab,24885,0,W15.10-17.40,AMS PUL,Zhiwu Zhang
ANIM_SCI,545,Statistical Genomics,05 Lab,24893,0,W15.10-17.40,AMS PUL,Zhiwu Zhang
ANIM_SCI,551,[M] Endocrine Physiology,01,05135,3,"TU,TH9.10-10.25",CLAR 149,James Pru
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",01,05140,V,ARRGT,ARR ARR,Min Du
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",02,05141,V,ARRGT,ARR ARR,Kristen Johnson
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",03,05142,V,ARRGT,ARR ARR,James Pru
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",04,05143,V,ARRGT,ARR ARR,Holly Neibergs
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",05,05144,V,ARRGT,ARR ARR,Zhihua Jiang
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",07,05146,V,ARRGT,ARR ARR,Joseph Harrison
ANIM_SCI,700,"Master's Research, Thesis, and/or Examination",08,05147,V,ARRGT,ARR ARR,Martin Maquivar
ANIM_SCI,800,"Doctoral Research, Dissertation, and/or Examination",01,05149,V,ARRGT,ARR ARR,Min Du
ANIM_SCI,800,"Doctoral Research, Dissertation, and/or Examination",02,05150,V,ARRGT,ARR ARR,Kristen Johnson
ANIM_SCI,800,"Doctoral Research, Dissertation, and/or Examination",03,05151,V,ARRGT,ARR ARR,James Pru
ANIM_SCI,800,"Doctoral Research, Dissertation, and/or Examination",04,05152,V,ARRGT,ARR ARR,Holly Neibergs
ANIM_SCI,800,"Doctoral Research, Dissertation, and/or Examination",05,05153,V,ARRGT,ARR ARR,Zhihua Jiang
ANTH,101,[DIVR] Introduction to Anthropology,01,04451,3,"M,W,F10.10-11",MURR 307,Hannah Macintyre
ANTH,101,[DIVR] Introduction to Anthropology,02,04452,3,"M,W,F11.10-12",TODD 434,Katherine Flores
ANTH,101,[DIVR] Introduction to Anthropology,03,04453,3,"M,W,F12.10-13",TODD 230,Anne Pisor
ANTH,101,[DIVR] Introduction to Anthropology,04,04454,3,"TU,TH9.10-10.25",TODD 230,Tiffany Alvarez
ANTH,101,[DIVR] Introduction to Anthropology,05,04455,3,"TU,TH10.35-11.50",BRYN 404,Andrew Gillreath-Brown
ANTH,101,[DIVR] Introduction to Anthropology,06,04456,3,"TU,TH12-13.15",WLSH 13,Nichole Fournier
ANTH,101,[DIVR] Introduction to Anthropology,07,04457,3,"TU,TH13.25-14.40",WLSH 13,Christa Abdul-Karim
ANTH,101,[DIVR] Introduction to Anthropology,08,29444,3,"M,W,F13.10-14",COLL 220,Anne Pisor
ANTH,130,[SSCI] Great Discoveries in Archaeology,01,04458,3,"M,W,F10.10-11",COLL 220,Tiffany Fulkerson
