Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CE,564,Numerical Methods,01,"",3,"TU,TH12.05-13.20",WEB ARR,N Engdahl
CE,580,Graduate Seminar,01,01359,1,F11.10-12,WEB ARR,(multiple)
CE,600,Special Projects or Independent Study,01,01470,V,ARRGT,ARR ARR,(multiple)
CE,700,"Master's Research, Thesis and/or Examination",01,01362,V,ARRGT,ARR ARR,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01363,V,ARRGT,ARR ARR,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,01364,V,ARRGT,ARR ARR,(multiple)
CES,353,[M] Contemporary Latina/o Literatures,01,01567,3,"TU,TH10.35-11.50",WEB ARR,G Escalera
CHE,481,Special Topics in Chemical Engineering,01,02304,V,"M,W,F10.10-11",WEB ARR,X Zhang
CHE,527,Chemical Thermodynamics,01,02134,3,"M,W,F10.10-11",WEB ARR,B Vanwie
CHE,529,Chemical Engineering Kinetics,01,02305,3,"TU,TH9.10-10.25",WEB ARR,H Lin
CHE,598,Research Seminar,01,01220,1,M16.10-17,WEB ARR,J Petersen
CHE,700,"Master's Research, Thesis, and/or Examination",01,01221,V,ARRGT,ARR ARR,X Zhang
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01222,V,ARRGT,ARR ARR,X Zhang
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,01223,V,ARRGT,ARR ARR,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,"",4,ARRGT,ARR ARR,E Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,"",0,ARRGT,ARR ARR,E Silva Lopez
CHEM,102,Chemistry Related to Life Sciences,01,01410,4,"M,W,F10.10-11",WEB ARR,N Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,01 Lab,01411,0,W14.45-17.35,WEB ARR,N Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,02 Lab,01412,0,TH8-10.50,WEB ARR,N Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,03 Lab,01661,0,TH11.10-14,WEB ARR,N Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,01,"",4,"M,W,F11.10-12",WEB ARR,P Buckley
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,01609,0,TU18.45-19.35,WEB ARR,C Zhu
CHEM,106,Principles of Chemistry II,01,01435,4,"M,W,F9.10-10",WEB ARR,E Silva Lopez
CHEM,106,Principles of Chemistry II,01 Lab,01436,0,TU11.10-14,WEB ARR,E Silva Lopez
CHEM,106,Principles of Chemistry II,02 Lab,01437,0,TU14.45-17.35,WEB ARR,E Silva Lopez
CHEM,106,Principles of Chemistry II,03 Lab,01438,0,TH14.45-17.35,WEB ARR,E Silva Lopez
CHEM,220,Quantitative Analysis,01,15964,3,"M,W,F13.10-14",WEB ARR,J Lessmann
CHEM,222,Quantitative Analysis Laboratory,01,15965,1,TU14.55-17.45,WEB ARR,J Lessmann
CHEM,345,Organic Chemistry I,01,"",4,"M,W,F13.10-14",WEB ARR,A Nielsen
CHEM,345,Organic Chemistry I,01 Lab,16194,0,TH13.30-16.20,WEB ARR,""
CHEM,345,Organic Chemistry I,02 Lab,16270,0,TH13.30-16.20,WEB ARR,""
CHEM,348,Organic Chemistry II and Problem Solving,01,01288,4,"TU,TH14.55-16.10",WEB ARR,N Devarie Baez
CHEM,348,Organic Chemistry II and Problem Solving,02,15967,4,"M,W,F10.10-11",WEB ARR,G Crouch
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,01289,0,W14.10-16,WEB ARR,N Devarie Baez
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,02135,0,F14.10-16,WEB ARR,N Devarie Baez
CHEM,348,Organic Chemistry II and Problem Solving,03 Lab,15968,0,TH13.30-15.20,WEB ARR,G Crouch
CHEM,499,Special Problems,01,"",V,ARRGT,ARR ARR,E Silva Lopez
CHEM,529,Selected Topics in Analytical Chemistry,01,"",V,"TU,TH10.35-11.25",WEB ARR,B Clowers
CHEM,702,"Master's Special Problems, Directed Study, and/or Examination",01,01707,V,ARRGT,ARR ARR,N Devarie Baez
COM,102,[COMM] Public Speaking in the Digital Age,01,01665,3,"TU,TH13.30-14.45",WEB ARR,M Meiers
COM,102,[COMM] Public Speaking in the Digital Age,04,02149,3,"M,W,F12.10-13",WEB ARR,M Meiers
COM,105,[HUM] Communication in Global Contexts,01,"",3,ARRGT,ARR ARR,C Curtis
CPT_S,121,Program Design and Development C/C++,01,01326,4,"TU,TH16.20-17.35",WEB ARR,L Delatorre
CPT_S,121,Program Design and Development C/C++,02,"",4,"M,W,F12.10-13",WEB ARR,A O'fallon
CPT_S,121,Program Design and Development C/C++,01 Lab,01327,0,M16.15-19.05,WEB ARR,L Delatorre
CPT_S,121,Program Design and Development C/C++,02 Lab,"",0,TU10.35-13.25,WEB ARR,A O'fallon
CPT_S,122,Data Structures C/C++,01,01328,4,"TU,TH16.20-17.35",WEB ARR,N Tenney
CPT_S,122,Data Structures C/C++,01 Lab,01329,0,F16.15-19.05,WEB ARR,N Tenney
CPT_S,122,Data Structures C/C++,02 Lab,01589,0,M16.15-19.05,WEB ARR,N Tenney
CPT_S,260,Introduction to Computer Architecture,01,"",3,"M,W,F16.10-17",WEB ARR,G Bhat
CPT_S,302,Professional Skills in Computing and Engineering,01,15989,3,ARRGT,ARR ARR,""
CPT_S,322,[M] Software Engineering Principles I,01,01330,3,"M,W16.15-17.30",WEB ARR,B Lamarche
CPT_S,323,Software Design,01,01331,3,"TU,TH17.45-19",WEB ARR,L Delatorre
CPT_S,350,Design and Analysis of Algorithms,01,01339,3,"M,W,F12.10-13",WEB ARR,J Miller
CPT_S,355,Programming Language Design,01,01332,3,"M,W,F13.10-14",WEB ARR,L Delatorre
CPT_S,360,Systems Programming C/C++,01,01333,4,"TU,TH14.55-16.10",WEB ARR,R Lewis
CPT_S,360,Systems Programming C/C++,01 Lab,01334,0,F14.10-17,WEB ARR,R Lewis
CPT_S,423,[CAPS] Software Design Project II,01,01344,3,TU13.25-14.15,WEB ARR,A Austin
CPT_S,423,[CAPS] Software Design Project II,01 Lab,01345,0,ARRGT,ARR ARR,A Austin
CPT_S,427,Computer Security,01,15544,3,"M,W,F12.10-13",WEB ARR,W Hutton
CPT_S,430,Numerical Analysis,01,01448,3,"TU,TH12.05-13.20",WEB ARR,J Miller
CPT_S,451,Introduction to Database Systems,01,01516,3,"TU,TH16.20-17.35",WEB ARR,R Swannack
CPT_S,471,Computational Genomics,01,01592,3,"M,W,F11.10-12",WEB ARR,A Kalyanaraman
CPT_S,479,Mobile Application Development,01,01607,3,"M,W,F15.10-16",WEB ARR,L Holder
CPT_S,483,Topics in Computer Science,01,01590,V,"TU,TH12.05-13.20",WEB ARR,R Lewis
CPT_S,490,Work Study Internship,01,"",V,ARRGT,ARR ARR,R Lewis
CPT_S,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
CPT_S,516,Algorithmics,01,01338,3,"TU,TH16.20-17.35",WEB ARR,Z Dang
CPT_S,527,Computer Security,01,15545,3,"M,W,F12.10-13",WEB ARR,W Hutton
CPT_S,530,Numerical Analysis,01,01449,3,"TU,TH12.05-13.20",WEB ARR,J Miller
CPT_S,571,Computational Genomics,01,01593,3,"M,W,F11.10-12",WEB ARR,A Kalyanaraman
CPT_S,595,Directed Study in Computer Science,01,01346,V,ARRGT,ARR ARR,""
CPT_S,600,Special Projects or Independent Study,01,01347,V,ARRGT,ARR ARR,(multiple)
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,01348,V,ARRGT,ARR ARR,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,01349,V,ARRGT,ARR ARR,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,01350,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,102,Introduction to Cultivated Plants,01,"",3,ARRGT,ARR ARR,R Koenig
CROP_SCI,202,Crop Growth and Development,01,"",4,"M,W,F9.10-10",WEB ARR,M Pumphrey
CROP_SCI,202,Crop Growth and Development,01 Lab,01419,0,TU9.10-11.50,WEB ARR,M Pumphrey
CROP_SCI,202,Crop Growth and Development,02 Lab,15881,0,TU13.30-16.10,WEB ARR,M Pumphrey
CROP_SCI,202,Crop Growth and Development,03 Lab,15882,0,M14.10-17,WEB ARR,M Pumphrey
CROP_SCI,202,Crop Growth and Development,04 Lab,15883,0,TH13.30-16.10,WEB ARR,M Pumphrey
CROP_SCI,425,[CAPS] [M] Trends in Horticulture,01,"",3,"TU,TH9.10-10.25",WEB ARR,A Carter
CROP_SCI,495,Research Experience,01,"",V,ARRGT,ARR ARR,A Dhingra
CROP_SCI,545,Statistical Genomics,01,"",3,"M,F15.10-16",WEB ARR,Z Zhang
CROP_SCI,545,Statistical Genomics,01 Lab,16398,0,W15.10-17.40,WEB ARR,Z Zhang
CSSTE,531,Cultural Studies in Education,01,16104,3,M17.10-20,WEB ARR,J Lupinacci
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,01546,3,"M,W,F10.10-11",WEB ARR,P Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,03,01749,3,"TU,TH9.10-10.25",WEB ARR,J Riddle
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,01490,3,"M,W,F9.10-10",WEB ARR,P Mudd
DTC,335,3D Digital Animation,01,02272,3,"M,W16.15-17.05",WEB ARR,P Mudd
DTC,335,3D Digital Animation,01 Lab,02281,0,"M,W17.15-18.05",WEB ARR,P Mudd
DTC,476,Digital Strategies,01,02510,3,"M,W,F13.10-14",WEB ARR,A Plemons
DTC,477,Advanced Multimedia Authoring,01,02084,3,"TU,TH9.10-10.25",WEB ARR,P Christenson
DTC,491,Advanced Digital Cinema,01,02283,3,"TU,TH13.30-14.45",WEB ARR,R Gregory
DTC,497,[CAPS] Senior Seminar,01,"",3,"TU,TH10.35-11.50",WEB ARR,P Christenson
DTC,498,Internship,01,"",V,ARRGT,ARR ARR,(multiple)
DTC,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
E_A,300,Educ Abroad,01,"",V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,02,"",V,ARRGT,ARR ARR,""
E_E,221,Numerical Computing for Engineers,01,01365,2,"M,W15.10-16",WEB ARR,J Miller
E_E,234,Microprocessor Systems,01,01366,4,"M,W16.15-17.30",WEB ARR,M Engels
E_E,234,Microprocessor Systems,01 Lab,01367,0,TU17.45-20.35,WEB ARR,M Engels
E_E,261,Electrical Circuits I,01,01368,3,"M,W,F13.10-14",WEB ARR,D Lowry
E_E,262,Electrical Circuits Laboratory I,01,01369,1,TH9.10-12,WEB ARR,M Osman
E_E,262,Electrical Circuits Laboratory I,02,02252,1,TU12.05-14.55,WEB ARR,M Osman
E_E,302,Professional Skills in Computing and Engineering,01,"",3,ARRGT,ARR ARR,""
E_E,341,Signals and Systems,01,01371,3,"M,W,F12.10-13",WEB ARR,D Lowry
E_E,351,Distributed Parameter Systems,01,01372,3,"M,W,F15.10-16",WEB ARR,D Lowry
E_E,361,Electrical Power Systems,01,01373,3,"TU,TH12.05-13.20",WEB ARR,M Osman
E_E,362,Power System Laboratory I,01,01408,3,TU13.30-14.20,WEB ARR,S Hudson
E_E,362,Power System Laboratory I,01 Lab,01409,0,TU14.25-17.15,WEB ARR,S Hudson
E_E,362,Power System Laboratory I,02 Lab,01595,0,TH13.30-16.20,WEB ARR,S Hudson
E_E,416,[CAPS] [M] Electrical Engineering Design,01,01452,3,F16.10-17,WEB ARR,B Philipp
E_E,416,[CAPS] [M] Electrical Engineering Design,01 Lab,01453,0,F13.10-16,WEB ARR,B Philipp
E_E,416,[CAPS] [M] Electrical Engineering Design,"","","",F17.10-20,WEB ARR,""
E_E,432,RF Engineering for Telecommunications,01,02454,4,"M,W17.45-19",WEB ARR,S Hudson
E_E,432,RF Engineering for Telecommunications,01 Lab,02456,0,ARRGT,ARR ARR,S Hudson
E_E,492,Renewable Energy Sources,01,01478,3,"M,W13.10-14",WEB ARR,F Underdown
E_E,492,Renewable Energy Sources,01 Lab,01479,0,"M,W14.10-16",WEB ARR,F Underdown
E_E,493,Protection of Power Systems I,01,01374,3,"M,W16.15-17.30",WEB ARR,S Hudson
E_E,495,Internship in Electrical Industry,01,"",V,ARRGT,ARR ARR,(multiple)
E_E,499,Special Problems,01,"",V,ARRGT,ARR ARR,(multiple)
E_E,501,Linear System Theory,01,02455,3,"TU,TH17.45-19",WEB ARR,D Lowry
E_E,511,Protection of Power Systems II,01,"",3,"TU,TH13.10-14.25",WEB ARR,S Lotfifard
E_E,595,Directed Study in Electrical Engineering,01,01477,V,ARRGT,ARR ARR,M Osman
E_E,600,Special Projects or Independent Study,01,01376,V,ARRGT,ARR ARR,(multiple)
E_E,700,"Master's Research, Thesis, and/or Examination",01,01377,V,ARRGT,ARR ARR,M Osman
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,01378,V,ARRGT,ARR ARR,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,01379,V,ARRGT,ARR ARR,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,01475,3,"TU,TH10.35-11.50",WEB ARR,J Timmons
ECONS,101,[SSCI] Fundamentals of Microeconomics,02,"",3,ARRGT,ARR ARR,A Salimgarieva
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,01275,3,"TU,TH9.10-10.25",WEB ARR,J Timmons
ECONS,305,Intermediate Microeconomics without Calculus,01,"",3,ARRGT,ARR ARR,W Sugiarto
ED_AD,503,Values and Ethics for Educational Leaders,01,01466,3,TU17.45-20.30,WEB ARR,J Walls
ED_AD,509,Leading School Improvement,01,02147,3,TU17.45-20.30,WEB ARR,S Calderone
ED_AD,521,Topics in Education,01,15340,3,W17.45-20.30,WEB ARR,K Huggins
ED_AD,522,Topics in Education,01,02381,3,TH17.45-20.30,WEB ARR,K Rodela
ED_AD,583,Community and Communications,01,01293,3,W17.45-20.30,WEB ARR,K Cowin
ED_AD,590,Internship,01,"",V,SA9-14,WEB ARR,K Cowin
ED_AD,590,Internship,"","","",SA9-14,WEB ARR,""
ED_AD,590,Internship,"","","",SA9-14,WEB ARR,""
ED_AD,590,Internship,"","","",SA9-14,WEB ARR,""
ED_AD,600,Special Projects or Independent Study,01,01236,V,ARRGT,ARR ARR,(multiple)
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,01237,V,ARRGT,ARR ARR,K Cowin
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01238,V,ARRGT,ARR ARR,S Calderone
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,01226,1,W16.30-17.30,WEB ARR,A Cavagnetto
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,01697,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,505,Research Methods I,01,01242,3,M17.45-20.30,WEB ARR,Y Ardasheva
ED_PSYCH,508,Educational Statistics,01,02380,3,W16.10-19,WEB ARR,C Gotch
ED_PSYCH,573,Motivation Theories,01,16373,3,M15.10-18,WEB ARR,K Carbonneau
ED_RES,562,"Epistemology, Inquiry, and Representation",01,15342,3,TU17.45-20.30,WEB ARR,A Rud
ED_RES,563,Principles of Research,01,01225,3,TU17.45-20.30,WEB ARR,R Danielson
ED_RES,563,Principles of Research,02,16118,3,TU17.45-20.30,WEB ARR,H Liao
ED_RES,564,Qualitative Research,01,"",3,M17.45-20.30,WEB ARR,S Finley
ED_RES,564,Qualitative Research,02,02317,3,TU17.45-20.30,WEB ARR,S Johnson
ENGLISH,101,[WRTG] College Composition,01,01256,3,"M,W,F9.10-10",WEB ARR,R Mays
ENGLISH,101,[WRTG] College Composition,02,01484,3,"M,W,F11.10-12",WEB ARR,R Mays
ENGLISH,101,[WRTG] College Composition,03,15352,3,"TU,TH9.10-10.25",WEB ARR,G Escalera
ENGLISH,102,Writing Tutorial,01,02073,1,ARRGT,ARR ARR,R Mays
ENGLISH,201,[WRTG] Writing and Research,01,01257,3,"M,W,F9.10-10",WEB ARR,V Cozza
ENGLISH,210,[HUM] Readings in American Literature,02,01519,3,"M,W,F10.10-11",WEB ARR,G Escalera
ENGLISH,256,[SSCI] Introduction to the Study of Language,01,15888,3,"M,W,F9.10-10",WEB ARR,N Bell
ENGLISH,323,Approaches to the Teaching of English,01,"",3,"M,W,F10.10-11",WEB ARR,J Jones
ENGLISH,324,[M] Rhetoric and Composition for Teaching,01,02092,3,"M,W16.20-17.35",WEB ARR,S Massart
ENGLISH,326,Applied Grammar for Teachers,01,01633,3,"TU,TH16.20-17.35",WEB ARR,J Stevens
ENGLISH,345,[M] Contemporary Latina/o Literatures,01,01568,3,"TU,TH10.35-11.50",WEB ARR,G Escalera
ENGLISH,362,[DIVR] Rhetorics of Racism,01,02511,3,"TU,TH9.10-10.25",WEB ARR,V Cozza
ENGLISH,366,[HUM] The British Novel to 1900,01,16107,3,"TU,TH9.10-10.25",WEB ARR,L Carman
ENGLISH,401,History of Rhetoric,01,"",3,ARRGT,ARR ARR,P Wilde
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,01413,3,"M,W,F10.10-11",WEB ARR,V Cozza
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,01414,3,"TU,TH9.10-10.25",WEB ARR,R Arnold
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,16,01691,3,"TU,TH10.35-11.50",WEB ARR,P Weatherly
ENGLISH,419,The Twentieth Century Novel,02,02513,3,"TU,TH13.30-14.45",WEB ARR,W Mays
ENGLISH,498,Internship,01,"",V,ARRGT,ARR ARR,V Cozza
ENGLISH,499,Special Problems,01,"",V,ARRGT,ARR ARR,""
ENGR,401,Entrepreneurship Boot Camp and the Entrepreneurial Mindset,01,16189,3,M16.15-17.05,WEB ARR,R Combs
ENTOM,351,Ecological and Integrated Pest Management,01,01463,3,"TU,TH12.05-13.20",WEB ARR,A Felsot
ENTOM,490,Special Topics in Entomology,01,02414,2,TU10.35-12.15,WEB ARR,D James
ENTOM,590,Special Topics in Entomology,01,02415,2,TU10.35-12.15,WEB ARR,D James
ENTRP,489,Entrepreneurial Management,01,01246,3,"M,W16.15-17.30",WEB ARR,P Carlisle
FIN,325,Introduction to Financial Management,01,01247,3,"TU,TH19.15-20.30",WEB ARR,S Koopman
FIN,425,[M] Intermediate Financial Management,01,01248,3,"TU,TH12.05-13.20",WEB ARR,R Hernandez
FINE_ART,101,[ARTS] Introduction to Art,01,02514,3,"M,W,F14.10-15",WEB ARR,P Mudd
