Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
MED_CLIN,542,Clinical Rotation in Dermatology,05,15777,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,06,15778,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,07,15779,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,08,15780,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,09,15781,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,10,15782,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,01,15243,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,02,15244,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,03,15245,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,04,15804,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,05,15805,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,06,15806,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,07,15807,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,08,15808,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,09,15809,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,10,15810,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,544,Clinical Rotation in Nephrology,01,15255,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,544,Clinical Rotation in Nephrology,02,15256,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,544,Clinical Rotation in Nephrology,03,15257,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,01,15276,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,02,15277,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,03,15278,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,546,Clinical Rotation in Vascular Surgery,01,15288,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,546,Clinical Rotation in Vascular Surgery,02,15289,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,546,Clinical Rotation in Vascular Surgery,03,15290,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,547,Clinical Rotation in Cardiology,01,15300,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,547,Clinical Rotation in Cardiology,02,15301,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,547,Clinical Rotation in Cardiology,03,15302,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,01,15324,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,02,15325,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,03,15326,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,551,Clinical Rotation in Pathology,01,15312,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,02,15313,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,03,15314,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,04,15832,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,05,15833,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,06,15834,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,07,15835,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,08,15836,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,09,15837,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,10,15838,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,552,Clinical Rotation in Gastroenterology,01,16596,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,552,Clinical Rotation in Gastroenterology,02,16597,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,552,Clinical Rotation in Gastroenterology,03,16598,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,01,15336,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,02,15337,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,03,15338,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,04,15860,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,05,15861,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,06,15862,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,07,15863,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,08,15864,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,09,15865,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,10,15866,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,560,Advanced Family Medicine: Ambulatory,01,15457,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,02,15458,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,03,15459,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,04,15460,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,05,15461,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,06,15462,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,07,15463,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,08,15464,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,09,15465,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,10,15466,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,01,15548,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,02,15549,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,03,15550,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,04,15551,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,05,15552,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,06,15553,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,07,15554,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,08,15555,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,09,15556,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,10,15557,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,01,15698,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,02,15699,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,03,15700,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,04,15701,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,05,15702,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,06,15703,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,07,15704,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,08,15705,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,09,15706,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,10,15707,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,563,Advanced Pediatrics: Ambulatory,01,15901,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,02,15902,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,03,15903,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,04,15904,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,05,15905,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,06,15906,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,07,15907,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,08,15908,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,09,15909,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,10,15910,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,564,General Psychiatry,01,15986,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,02,15987,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,03,15988,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,04,15989,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,05,15990,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,06,15991,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,07,15992,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,08,15993,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,09,15994,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,10,15995,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,565,Advanced Surgery: Ambulatory,01,16112,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,02,16113,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,03,16114,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,04,16115,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,05,16116,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,06,16117,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,07,16118,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,08,16119,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,09,16120,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,10,16121,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,566,Advanced Internal Medicine: Inpatient,01,16152,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,02,16153,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,03,16154,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,04,16155,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,05,16156,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,06,16157,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,07,16158,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,08,16159,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,09,16160,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,10,16161,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,01,16192,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,02,16193,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,03,16194,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,04,16195,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,05,16196,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,06,16197,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,07,16198,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,08,16199,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,09,16200,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,10,16201,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,568,Advanced Pediatrics: Inpatient,01,16233,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,02,16234,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,03,16235,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,04,16236,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,05,16237,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,06,16238,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,07,16239,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,08,16240,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,09,16241,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,10,16242,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,570,Domestic Rotation,01,16486,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,02,16487,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,03,16488,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,04,16489,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,05,16490,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,06,16491,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,07,16492,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,08,16493,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,09,16494,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,10,16495,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,572,Addiction Medicine,01,16615,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,02,16616,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,03,16617,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,04,16618,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,05,16619,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,06,16620,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,07,16621,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,08,16622,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,09,16623,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,10,16624,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,573,Anesthesia,01,16663,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,02,16664,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,03,16665,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,04,16666,V,ARRGT,ARR ARR,Anjali Kumar
