Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
COM,102,[COMM] Public Speaking in the Digital Age,01,05400,3,ARRGT,ARR ARR,Elizabeth Candello
COM,105,[HUM] Communication in Global Contexts,01,05399,3,ARRGT,ARR ARR,Michael Levan
COM,210,[COMM] Multimedia Content Creation,01,05401,3,ARRGT,ARR ARR,Narayanan Iyer
COM,471,[CAPS] Stereotypes in Communication,01,05402,3,ARRGT,ARR ARR,Narayanan Iyer
COM,499,Special Problems,01,06831,V,ARRGT,ARR ARR,Narayanan Iyer
COMSTRAT,495,Strategic Communication Professional Internship,01,06830,V,ARRGT,ARR ARR,(multiple)
CRM_J,320,Criminal Law,01,05547,3,"TU,TH14.30-17",ARR ARR,Carolyn Long
CS,700,"Master's Research, Thesis, and/or Examination",01,07130,V,ARRGT,ARR ARR,(multiple)
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,05551,3,ARRGT,ARR ARR,William Luers
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,05552,3,"TU,TH18-21.20",ARR ARR,Brenda Grell
DTC,208,[ARTS] Introduction to Digital Cinema,01,05553,3,"M,W11-14.20",ARR ARR,David Alonzo
DTC,330,Social Media Case Studies,01,05554,3,"TU,TH11-14.20",ARR ARR,Michael Rabby
DTC,331,Social Media Practices,01,05557,3,"M,W14.30-17.50",ARR ARR,Michael Rabby
DTC,336,Multimedia Design,01,05555,3,"TU,TH14.30-17.50",ARR ARR,Brenda Grell
DTC,354,Digital Storytelling,01,05556,3,"TU,TH14.30-17.50",ARR ARR,William Luers
ECE,700,"Master's Research, Thesis, and/or Examination",01,07053,V,ARRGT,ARR ARR,(multiple)
ED_AD,522,Topics in Education,01,05478,3,ARRGT,ARR ARR,Katherine Rodela
ED_AD,580,School Organization and Administration,01,05740,3,TU17.45-20.30,AMS VAN,Jeffrey Walls
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,05482,2,ARRGT,ARR ARR,Kristin Huggins
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,05481,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,505,Research Methods I,01,05753,3,"M,TU,W,TH,F12.30-13.20",AMS VAN,Kira Carbonneau
ED_PSYCH,508,Educational Statistics,01,05754,3,"M,TU,W,TH,F8.30-9.45",AMS VAN,Mark Lesperance
ED_RES,571,Doctoral Dissertation Preparation,01,05480,3,ARRGT,ARR ARR,Sharon Kruse
ENGLISH,340,Science Fiction Film,01,05425,3,TH11-14.20,ARR ARR,Carol Siegel
ENGLISH,340,Science Fiction Film,01 Lab,05426,0,ARRGT,ARR ARR,Carol Siegel
ENGLISH,341,[M] Native American Literature,02,06874,3,"M,W11-14.20",ARR ARR,Desiree Hellegers
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,05424,3,"TU,TH14.50-16.15",ARR ARR,Wendy Olson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,06873,3,ARRGT,ARR ARR,Johanna Phelps
ENGLISH,498,Internship,01,07118,V,ARRGT,ARR ARR,Johanna Phelps
ENTRP,498,Entrepreneurship Internship,01,07107,V,ARRGT,ARR ARR,Douglas Steck
FINE_ART,310,[M] Women Artists II,01,05816,3,"TU,TH11-14.20",ARR ARR,Nanette Thrush
FOR_LANG,101,[DIVR] Introduction to the World of Languages,01,05403,3,ARRGT,ARR ARR,Joan Grenier-Winther
FOR_LANG,130,[HUM] Global Literature in Translation,01,05405,3,TU18-21.20,ARR ARR,Cassandra Gulam
H_D,101,[SSCI] Human Development Across the Lifespan,01,05528,3,ARRGT,ARR ARR,Pamela Fox
H_D,307,Adolescence and Emerging Adulthood,01,05529,3,ARRGT,ARR ARR,Kimbree Brown
H_D,403,[CAPS] Families in Poverty,01,05527,3,ARRGT,ARR ARR,Yoshie Sano
H_D,406,Work and Family,01,07064,3,W12-13.30,ARR ARR,Sarah Rolerkite
H_D,485,Participation in Human Development Research,01,07057,V,ARRGT,ARR ARR,Yoshie Sano
H_D,498,Field Placement,01,05518,V,ARRGT,ARR ARR,Sarah Rolerkite
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,05411,3,"M,W9.55-12.10",ARR ARR,Jennifer Schaefer
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,05413,3,"M,W12.20-14.35",AMS VAN,Aaron Whelchel
HISTORY,454,"[HUM] Age of Empire: Europe, 1871-1914",01,05414,3,"TU,TH,F9.55-12.10",AMS VAN,Karl Krotke-Crandall
HUMANITY,130,[HUM] Global Literature in Translation,01,05408,3,TU18-21.20,ARR ARR,Cassandra Gulam
I_BUS,380,International Business,01,05370,3,"M,W18-21.20",ARR ARR,James Simmons
KINES,536,Methods of Health and Physical Education,01,04915,2,"TU,TH16.30-18.45",ARR ARR,Martin Byrne
MATH,103,Algebra Methods and Introduction to Functions,01,05613,3,"M,TU,W,TH9.15-10.50",ARR ARR,Jin Sung
MATH,106,College Algebra,01,05614,3,"M,TU,W,TH12.45-14.20",ARR ARR,George Salos
MATH,108,Trigonometry,01,05615,2,"M,TU,W,TH11-12.05",ARR ARR,Moayad Odeh
MATH,108,Trigonometry,02,05616,2,"M,TU,W,TH11-12.05",ARR ARR,Jin Sung
MATH,110,Mathematics Acceleration,01,06853,1,ARRGT,ARR ARR,George Salos
MATH,140,[QUAN] Calculus for Life Scientists,01,05634,4,"M,W,F12.45-14.20",ARR ARR,Olga Rumyantseva
MATH,140,[QUAN] Calculus for Life Scientists,01 Lab,05635,0,TU12.50-15.20,ARR ARR,""
MATH,140,[QUAN] Calculus for Life Scientists,"","","",TH12.50-15.20,ARR ARR,""
MATH,171,[QUAN] Calculus I,01,05636,4,"M,W,F9.15-10.50",ARR ARR,George Salos
MATH,171,[QUAN] Calculus I,01 Lab,05637,0,TU10.10-12.40,ARR ARR,""
MATH,171,[QUAN] Calculus I,"","","",TH10.10-12.40,ARR ARR,""
MATH,172,Calculus II,01,05625,4,"M,W,F9.15-10.50",ARR ARR,David Hill
MATH,172,Calculus II,01 Lab,05638,0,TU10.10-12.40,ARR ARR,""
MATH,172,Calculus II,"","","",TH10.10-12.40,ARR ARR,""
MATH,202,[QUAN] Calculus for Business and Economics,01,05622,3,"M,TU,W,TH9.15-10.50",ARR ARR,Luz Sotomayor
MATH,220,Introductory Linear Algebra,01,05621,2,"M,TU,W,TH12.45-13.50",ARR ARR,David Hill
MATH,273,Calculus III,01,05620,2,"M,TU,W,TH11-12.05",ARR ARR,Samson Black
MATH,301,Introduction to Mathematical Reasoning,01,06827,3,"M,TU,W,TH,F9-10.15",AMS VAN,Kimberly Vincent
MATH,303,[M] Geometry for the Middle School Teacher,01,05562,3,"TU,TH16.15-19.35",AMS VAN,Candace Chappelle
MATH,315,Differential Equations,01,05619,3,"M,TU,W,TH9.15-10.50",ARR ARR,Samson Black
MATH,499,Special Problems,01,05618,V,ARRGT,ARR ARR,""
MECH,700,"Master's Research, Thesis, and/or Examination",01,07120,V,ARRGT,ARR ARR,(multiple)
MED_CLIN,521,Longitudinal Integrated Clerkship I,01,05885,8,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,531,Sub Internship in Family Medicine,01,06022,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,531,Sub Internship in Family Medicine,02,06023,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,01,06030,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,02,06031,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,533,Sub Internship in General Surgery,01,06038,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,533,Sub Internship in General Surgery,02,06039,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,534,Sub Internship in Pediatrics,01,06046,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,534,Sub Internship in Pediatrics,02,06047,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,535,Sub Internship in Psychiatry,01,06054,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,535,Sub Internship in Psychiatry,02,06055,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,01,06265,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,02,06266,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,537,Clinical Rotation in Emergency Medicine,01,06273,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,537,Clinical Rotation in Emergency Medicine,02,06274,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,538,Clinical Rotation in Rural Medicine,01,06281,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,538,Clinical Rotation in Rural Medicine,02,06282,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,01,06289,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,02,06290,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,01,06297,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,02,06298,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,03,06940,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,04,06941,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,05,06942,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,06,06943,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,542,Clinical Rotation in Dermatology,01,06305,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,02,06306,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,03,06967,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,04,06968,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,05,06969,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,06,06970,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,01,06313,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,02,06314,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,03,06983,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,04,06984,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,05,06985,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,06,06986,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,544,Clinical Rotation in Nephrology,01,06883,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,544,Clinical Rotation in Nephrology,02,06884,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,01,06807,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,02,06808,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,546,Clinical Rotation in Vascular Surgery,01,06891,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,546,Clinical Rotation in Vascular Surgery,02,06892,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,547,Clinical Rotation in Cardiology,01,06899,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,547,Clinical Rotation in Cardiology,02,06900,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,01,06907,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,548,Clinical Rotation in Orthopedic Surgery,02,06908,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,551,Clinical Rotation in Pathology,01,06321,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,02,06322,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,03,07001,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,04,07002,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,05,07003,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,551,Clinical Rotation in Pathology,06,07004,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,01,06329,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,02,06330,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,03,07017,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,04,07018,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,05,07019,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,553,Clinical Rotation in a Pediatric Sub-Specialty,06,07020,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,560,Advanced Family Medicine: Ambulatory,01,05974,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,02,06346,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,03,06347,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,04,06348,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,05,06349,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,560,Advanced Family Medicine: Ambulatory,06,06350,V,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,01,06370,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,02,06371,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,03,06372,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,04,06373,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,05,06374,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,561,Advanced Internal Medicine: Ambulatory,06,06375,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,01,06396,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,02,06397,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,03,06398,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,04,06399,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,05,06400,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,562,Advanced Obstetrics and Gynecology: Ambulatory,06,06401,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,563,Advanced Pediatrics: Ambulatory,01,06420,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,02,06421,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,03,06422,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,04,06423,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,05,06424,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,563,Advanced Pediatrics: Ambulatory,06,06425,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,564,General Psychiatry,01,06444,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,02,06445,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,03,06446,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,04,06447,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,05,06448,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,564,General Psychiatry,06,06449,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,565,Advanced Surgery: Ambulatory,01,05969,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,02,06467,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,03,06468,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,04,06469,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,05,06470,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,565,Advanced Surgery: Ambulatory,06,06471,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,566,Advanced Internal Medicine: Inpatient,01,06490,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,02,06491,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,03,06492,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,04,06493,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,05,06494,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,566,Advanced Internal Medicine: Inpatient,06,06495,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,01,06514,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,02,06515,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,03,06516,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,04,06517,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,05,06518,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,567,Advanced Obstetrics and Gynecology: Inpatient,06,06519,V,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,568,Advanced Pediatrics: Inpatient,01,06544,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,02,06545,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,03,06546,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,04,06547,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,05,06548,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,568,Advanced Pediatrics: Inpatient,06,06549,V,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,569,Advanced Surgery: Inpatient,01,06569,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,02,06570,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,03,06571,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,04,06572,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,05,06573,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,569,Advanced Surgery: Inpatient,06,06574,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,570,Domestic Rotation,01,06593,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,02,06594,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,03,06595,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,04,06596,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,05,06597,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,570,Domestic Rotation,06,06598,V,ARRGT,ARR ARR,Dawnelise Dewitt
MED_CLIN,571,International Rotation,01,06617,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,02,06618,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,03,06619,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,04,06620,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,05,06621,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,571,International Rotation,06,06622,V,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,572,Addiction Medicine,01,06641,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,02,06642,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,03,06643,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,04,06644,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,05,06645,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,572,Addiction Medicine,06,06646,V,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,573,Anesthesia,01,06665,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,02,06666,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,03,06667,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,04,06668,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,05,06669,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,573,Anesthesia,06,06670,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,574,Clinical Bioethics,01,06698,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,02,06699,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,03,06700,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,04,06701,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,05,06702,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,574,Clinical Bioethics,06,06703,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,575,Geriatrics,01,06722,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,02,06723,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,03,06724,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,04,06725,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,05,06726,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,575,Geriatrics,06,06727,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,01,06770,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,02,06771,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,03,06772,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,04,06773,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,05,06774,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,06,06775,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,576,Medicine Subspecialties,07,07168,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,577,Surgery Subspecialties,01,06746,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,02,06747,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,03,06748,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,04,06749,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,05,06750,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,06,06751,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,07,07165,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,577,Surgery Subspecialties,08,07166,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,578,Advanced General Surgery,01,06015,V,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,578,Advanced General Surgery,02,06791,V,ARRGT,ARR ARR,Anjali Kumar
