Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
BIOLOGY,446,Mutualism and Symbiosis,01,28838,3,"M,W9.10-10.25",VECS 309,Stephanie Porter
BIOLOGY,475,Systems Biology of Reproduction,01,27029,3,"TU,TH10.35-11.50",WEB ARR,Michael Skinner
BIOLOGY,495,"Internship in Biology, Botany, and Zoology",01,08887,V,ARRGT,ARR ARR,Jonah Piovia-Scott
BIOLOGY,497,Instructional Practicum,01,08914,V,ARRGT,ARR ARR,Gunjan Gakhar
BIOLOGY,499,Special Problems,01,08886,V,ARRGT,ARR ARR,(multiple)
BIOLOGY,500,Seminar,01,28577,1,ARRGT,ARR ARR,Cheryl Schultz
BIOLOGY,500,Seminar,02,28578,1,ARRGT,ARR ARR,Cheryl Schultz
BIOLOGY,501,Proposal Defense Seminar,01,28579,2,ARRGT,ARR ARR,Cheryl Schultz
BIOLOGY,534,Modern Methods in Population Genomics,01,28685,3,"TU,TH10.35-11.50",VECS 125,Omar Cornejo
BIOLOGY,546,Mutualism and Symbiosis,01,28839,3,"M,W9.10-10.25",VECS 309,Stephanie Porter
BIOLOGY,546,Mutualism and Symbiosis,02,30417,3,"M,W9.10-10.25",ARR ARR,Stephanie Porter
BIOLOGY,549,Behavioral Ecology,01,09059,3,"M,W14.10-15.25",VMMC 102Q,Heather Watts
BIOLOGY,575,Systems Biology of Reproduction,01,27030,3,"TU,TH10.35-11.50",WEB ARR,Michael Skinner
BIOLOGY,582,Professional Communication in Biology - Grant Writing,01,08947,2,M10.30-12.30,VECS 209,Asaph Cousins
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,08884,V,ARRGT,ARR ARR,(multiple)
BIOLOGY,800,"Doctoral Research, Dissertation, and/or Examination",01,08885,V,ARRGT,ARR ARR,(multiple)
CES,131,[SSCI] Introduction to Black Studies,01,29679,3,ARRGT,ARR ARR,Turiya Autry
CES,313,[HUM] Asian Pacific American Literature,01,09080,3,"M,W10.35-11.50",VLIB 201,Carol Siegel
CES,426,Workers Across North America,01,29497,3,"TU,TH12-13.15",VLIB 265,Laurie Mercier
CHEM,105,[PSCI] Principles of Chemistry I,01,08981,4,"TU,TH13.25-14.40",VMMC 1,Edward Valente
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,08982,0,TU14.50-17.30,VCLS 50,""
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,09092,0,TU17.45-20.25,VCLS 50,""
CHEM,106,Principles of Chemistry II,01,08797,4,"M,W,F10.35-11.25",VUB 1,Adenike Otoikhian
CHEM,106,Principles of Chemistry II,02,08798,4,"M,W,F13.25-14.15",VUB 1,Adenike Otoikhian
CHEM,106,Principles of Chemistry II,01 Lab,08799,0,W14.50-17.30,VCLS 50,""
CHEM,106,Principles of Chemistry II,02 Lab,08800,0,TH10.35-13.15,VCLS 50,""
CHEM,106,Principles of Chemistry II,03 Lab,08801,0,TH13.25-16.05,VCLS 50,""
CHEM,106,Principles of Chemistry II,04 Lab,08802,0,TH17.45-20.25,VCLS 50,""
CHEM,106,Principles of Chemistry II,05 Lab,08803,0,F8.10-10.50,VCLS 50,""
CHEM,106,Principles of Chemistry II,06 Lab,08804,0,F12-14.40,VCLS 50,""
CHEM,191,Independent Study in Modern Chemistry,01,08941,V,TH16.15-17.05,VSCI 19,Sofia D'ambrosio
CHEM,348,Organic Chemistry II and Problem Solving,01,08847,4,"TU,TH12-13.15",VUB 125,Adenike Otoikhian
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,08848,0,TU14.50-16.30,VMMC 23,Edward Valente
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,08849,0,TU17.45-19.25,VMMC 16,Edward Valente
CHINESE,121,[HUM] Modern Chinese Culture,01,08949,3,"TU,TH13.25-14.40",VSCI 19,Weilu Zheng
COM,101,[SSCI] Media and Society,01,28313,3,ARRGT,ARR ARR,Richard Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,09241,3,"M,W9.10-10.25",VLIB 265,James Simmons
COM,102,[COMM] Public Speaking in the Digital Age,02,09242,3,"M,W10.35-11.50",VUB 121,Elizabeth Candello
COM,105,[HUM] Communication in Global Contexts,01,09797,3,"TU,TH12-13.15",VDEN 110,Michael Levan
COM,138,Communication Overview,01,09798,1,ARRGT,ARR ARR,Narayanan Iyer
COM,210,[COMM] Multimedia Content Creation,01,28173,3,ARRGT,ARR ARR,Narayanan Iyer
COM,300,[M] Writing in Communication,01,09906,3,"M,W14.50-16.05",VUB 125,Elizabeth Candello
COM,309,Quantitative Research Methods,01,09607,3,"TU,TH10.35-11.50",VMMC 219,Narayanan Iyer
COM,471,[CAPS] Stereotypes in Communication,01,09683,3,"TU,TH13.25-14.40",VLIB 265,Michael Levan
COM,479,Youth and the Media,01,28325,3,ARRGT,ARR ARR,Rebecca Donaway
COM,499,Special Problems,01,09583,V,ARRGT,ARR ARR,(multiple)
COMHLTH,573,Communicating Health in a Digital Landscape,02,29442,3,ARRGT,ARR ARR,Chelsea Newman
COMJOUR,333,[M] Reporting Across Platforms,01,09600,3,"TU,TH9.10-10.25",VCLS 224,Leonard Reed
COMSOC,301,Foundations of Persuasion,01,28775,3,ARRGT,ARR ARR,Bimbisar Irom
COMSTRAT,310,Digital Content Promotion,01,09606,3,"M,W12-13.15",VUB 202,Scott Shockney
COMSTRAT,312,Principles of Public Relations,01,28334,3,ARRGT,ARR ARR,Brett Atwood
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,01,09601,3,"M,W13.25-14.40",VUB 125,Elizabeth Candello
COMSTRAT,476,Consumer Insights and Branding,01,09579,3,TH14.50-16.05,VUB 221,James Simmons
COMSTRAT,495,Strategic Communication Professional Internship,01,09602,V,ARRGT,ARR ARR,(multiple)
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,02,28174,3,"M,W10.35-11.50",VMMC 1,Laurie Drapela
CRM_J,201,Introduction to Criminological Theory,01,28175,3,"TU,TH16.15-17.30",VMMC 16,James Mcelvain
CRM_J,205,[DIVR] Realizing Justice in a Multicultural Society,01,09007,3,"M,W12-13.15",VMMC 217,Kathryn Dubois
CRM_J,311,Research Methods for Criminal Justice,01,28503,3,ARRGT,ARR ARR,Shannon Linning
CRM_J,403,[CAPS] Violence Toward Women,01,08940,3,"M,W13.25-14.40",VMMC 217,Laurie Drapela
CRM_J,427,Crime Prevention Strategies,01,28176,3,"M,W14.50-16.05",VMMC 217,Kathryn Dubois
CRM_J,468,Addictive Behavior Among Diverse Populations,01,28164,3,"TU,TH10.35-11.50",VDEN 110,Arthur Blume
CRM_J,490,Criminal Justice Internship,01,08858,V,ARRGT,ARR ARR,(multiple)
CRM_J,499,Special Problems,01,08968,V,ARRGT,ARR ARR,""
CS,122,Data Structures,01,09475,4,"M,W,F13.25-14.15",VDEN 129,Scott Wallace
CS,122,Data Structures,01 Lab,09476,0,TU13.25-15.55,VECS 325,Scott Wallace
CS,122,Data Structures,02 Lab,09477,0,W14.50-17.20,VECS 325,Scott Wallace
CS,122,Data Structures,03 Lab,09478,0,F10.35-13.05,VECS 325,Scott Wallace
CS,122,Data Structures,04 Lab,09701,0,F14.50-17.20,VECS 325,Scott Wallace
CS,166,Discrete Mathematics,01,09608,3,"TU,TH12-13.15",VSCI 12,Mandana Bozorgi
CS,215,Data Analytics Systems and Algorithms,01,09888,3,ARRGT,ARR ARR,Srinivasulu Badri
CS,224,Programming Tools,01,09479,3,"M,W10.35-11.50",VSCI 255,Paul Bonamy
CS,251,C Programming for Engineers,01,09480,4,"TU,TH16.15-17.30",VLIB 201,Brandon Hedden
CS,251,C Programming for Engineers,01 Lab,09481,0,M16.50-19.20,VSCI 255,Brandon Hedden
CS,261,C and Assembly Language Programming,01,09482,3,W15.30-18.15,VSCI 12,Shamim Begum
CS,351,Introduction to Database Systems,01,09530,3,"TU,TH9.10-10.25",VUB 1,Ben Mccamish
CS,355,Programming Language Design,01,09483,3,"TU,TH13.25-14.40",VDEN 110,Paul Bonamy
CS,360,Systems Programming,01,09484,4,"M,W12-13.15",VDEN 110,Ben Mccamish
CS,360,Systems Programming,01 Lab,09485,0,W14.50-17.20,VSCI 255,Ben Mccamish
CS,360,Systems Programming,02 Lab,09486,0,F10.35-13.05,VSCI 255,Ben Mccamish
CS,360,Systems Programming,03 Lab,09580,0,F14.50-17.20,VSCI 255,Ben Mccamish
CS,402,[M] Social and Professional Issues in Computer Science,01,09487,3,"M,W,F9.10-10",VECS 104,Ben Mccamish
CS,421,Software Design Project II,01,09531,3,M16.15-17.55,VMMC 22,Mandana Bozorgi
CS,421,Software Design Project II,01 Lab,09532,0,W16.15-18.45,VECS 225,Mandana Bozorgi
CS,421,Software Design Project II,02 Lab,09949,0,W16.15-18.45,VECS 225,Mandana Bozorgi
CS,425,Digital Forensics,01,29343,3,"M,W14.50-16.05",VECS 104,Anna Wisniewska
CS,427,Cryptography and Network Security,01,09488,3,"TU,TH16.15-17.30",VECS 122,Farhana Kabir
CS,458,Mobile Application Development,01,09490,3,"TU,TH12-13.15",VECS 104,Paul Bonamy
CS,460,Operating Systems,01,09491,3,"M,W,F13.25-14.15",VUB 121,Xuechen Zhang
CS,466,Embedded Systems,01,09493,3,TU17.45-19.40,VUB 1,D Lowe
CS,466,Embedded Systems,01 Lab,09495,0,TH17.45-20.15,VECS 221,D Lowe
CS,483,Topics in Computer Science,01,28382,3,"TU,TH14.50-16.05",VDEN 110,Mandana Bozorgi
CS,527,Cryptography and Network Security,01,09489,3,"TU,TH16.15-17.30",VECS 122,Farhana Kabir
CS,563,Concurrent Programming,01,25814,3,"M,W13.25-14.40",VLIB 201,Xinghui Zhao
CS,566,Embedded Systems,01,09494,3,TU17.45-19.40,VUB 1,D Lowe
CS,566,Embedded Systems,01 Lab,09496,0,TH17.45-20.15,VECS 221,D Lowe
CS,570,Machine Learning,01,25815,3,"M,W10.35-11.50",VLIB 265,Scott Wallace
CS,700,"Master's Research, Thesis, and/or Examination",01,09492,V,ARRGT,ARR ARR,(multiple)
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,08904,3,"TU,TH10.35-11.50",VMMC 16,Edward Mcdonald
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,08905,3,"M,W10.35-11.50",VUB 107,Michael Rabby
DTC,101,[ARTS] Introduction to Digital Technology & Culture,03,08958,3,F11.10-14,VLIB 261,Richard Snyder
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,08916,3,"TU,TH9.10-10.25",VMMC 111,Brenda Grell
DTC,201,[ARTS] Tools and Methods for Digital Technology,02,08925,3,M14.10-17,VMMC 111,David Alonzo
DTC,201,[ARTS] Tools and Methods for Digital Technology,03,08939,3,F11.10-14,VMMC 111,Brenda Grell
DTC,330,Social Media Case Studies,01,28833,3,"M,W13.25-14.40",VMMC 115,Michael Rabby
DTC,336,Multimedia Design,01,08851,3,"TU,TH14.50-16.05",VMMC 111,Christopher Dreger
DTC,336,Multimedia Design,02,08986,3,"TU,TH16.15-17.30",VMMC 111,Christopher Dreger
DTC,338,Special Topics in Digital Technology and Culture,01,08892,3,F14.10-17,VMMC 111,Trevor Dodge
DTC,338,Special Topics in Digital Technology and Culture,02,08893,3,TH17.45-20.30,VMMC 111,Christopher Dreger
DTC,354,Digital Storytelling,01,08906,3,"M,W12-13.15",VMMC 111,Rudyne Grigar
DTC,354,Digital Storytelling,02,29730,3,ARRGT,ARR ARR,Jeremy Hight
DTC,355,[M] Multimedia Authoring,01,08857,3,"TU,TH13.25-14.40",VMMC 111,William Luers
DTC,355,[M] Multimedia Authoring,02,28831,3,M17.45-20.30,VMMC 111,William Luers
DTC,355,[M] Multimedia Authoring,04,29900,3,M17.45-20.30,VCLS 224,Michael Stamper
DTC,356,[M] Information Structures,01,08852,3,"M,W,F9.10-10",VMMC 111,Nicholas Schiller
DTC,356,[M] Information Structures,02,28832,3,"M,W10.35-11.50",VMMC 111,John Barber
DTC,375,"[M] Language, Texts and Technology",01,08894,3,TH17.45-20.30,VMMC 115,Trevor Dodge
DTC,435,Advanced Animation,01,08926,3,"TU,TH10.35-11.50",VMMC 111,Brenda Grell
DTC,435,Advanced Animation,01 Lab,08933,0,ARRGT,ARR ARR,Brenda Grell
DTC,475,[DIVR] Digital Diversity,01,08850,3,M14.50-17.30,VMMC 115,Michael Rabby
DTC,477,Advanced Multimedia Authoring,01,08853,3,"TU,TH12-13.15",VMMC 111,William Luers
DTC,478,Usability and Interface Design,01,08854,3,W17.45-20.30,VMMC 111,John Barber
DTC,492,Engines and Platforms,01,08962,3,TU17.45-20.30,VMMC 111,Nicole Dunsire
DTC,497,[CAPS] Senior Seminar,01,08895,3,W14.50-17.30,VMMC 111,Rudyne Grigar
DTC,497,[CAPS] Senior Seminar,02,28830,3,W14.50-17.30,VMMC 115,David Alonzo
DTC,499,Special Problems,01,08896,1,ARRGT,ARR ARR,David Alonzo
DTC,499,Special Problems,02,29660,1,ARRGT,ARR ARR,Nicole Dunsire
DTC,499,Special Problems,03,29661,3,ARRGT,ARR ARR,(multiple)
E_A,300,Educ Abroad,01,09343,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,01,09584,V,ARRGT,ARR ARR,""
ECE,234,Microprocessor Systems,01,09500,3,"W,F14.50-15.40",VLIB 265,John Lynch
ECE,234,Microprocessor Systems,01 Lab,09501,0,W15.50-18.20,VECS 220,John Lynch
ECE,234,Microprocessor Systems,02 Lab,28156,0,W15.50-18.20,VECS 221,John Lynch
ECE,260,Circuit Modeling and Analysis I,01,09502,4,"TU,TH9.10-10.25",VMMC 214,John Lynch
ECE,260,Circuit Modeling and Analysis I,01 Lab,09503,0,W12-14.30,VECS 220,John Lynch
ECE,302,Properties of Electronic Materials,01,09504,3,"TU,TH12-13.15",VLIB 201,Feng Zhao
ECE,324,Digital Systems Design,01,09505,3,"TU,TH13.25-14.15",VECS 122,Tom Pritchard
ECE,324,Digital Systems Design,01 Lab,09506,0,TU14.25-16.55,VECS 220,Tom Pritchard
ECE,324,Digital Systems Design,02 Lab,09507,0,TH14.25-16.55,VECS 220,Tom Pritchard
ECE,327,Introduction to Power Electronics,01,09535,3,"M,W10.35-11.25",VSCI 12,John Lynch
ECE,327,Introduction to Power Electronics,01 Lab,09536,0,F10.35-13.05,VECS 220,John Lynch
ECE,327,Introduction to Power Electronics,02 Lab,09537,0,F10.35-13.05,VECS 221,John Lynch
ECE,341,Signals and Systems,01,09508,3,M12-13.40,VMMC 22,Praveen Sekhar
ECE,341,Signals and Systems,01 Lab,09568,0,M13.50-16.20,VECS 220,Praveen Sekhar
ECE,341,Signals and Systems,02 Lab,09569,0,M13.50-16.20,VECS 221,Praveen Sekhar
ECE,370,Electromagnetic Fields and Waves,01,09509,3,"M,W9.10-10.25",VECS 105,Tutku Karacolak
ECE,405,[M] Professional Issues and Ethics in Electrical Engineering,01,09510,3,"M,W,F9.10-10",VMMC 22,John Lynch
ECE,452,[CAPS] [M] Capstone Design II,01,09511,3,F16.05-18.35,VMMC 22,Bayaner Arigong
ECE,462,Power Systems Analysis and Design II,01,09512,3,W15.40-17.20,VMMC 22,Christopher Brem
ECE,462,Power Systems Analysis and Design II,01 Lab,28146,0,W17.30-20,VSCI 255,Christopher Brem
ECE,471,Antenna Design and Analysis,01,09513,3,"M,W12-12.50",VUB 221,Tutku Karacolak
ECE,471,Antenna Design and Analysis,01 Lab,09514,0,M13-15.30,VECS 320,Tutku Karacolak
ECE,471,Antenna Design and Analysis,02 Lab,09688,0,W13-15.30,VECS 320,Tutku Karacolak
ECE,496,Silicon Integrated Circuit Design Technology,01,25816,3,TU9.10-10.50,VLIB 260,Feng Zhao
ECE,496,Silicon Integrated Circuit Design Technology,01 Lab,28148,0,TH9.10-11.40,VECS 28,Feng Zhao
ECE,501,Fundamentals of Laboratory-on-Chip,01,09687,3,"M,W10.35-11.50",VECS 309,Praveen Sekhar
ECE,537,High Frequency Circuit Design,01,25817,3,"M,W9.10-10.25",VLIB 260,Bayaner Arigong
ECE,700,"Master's Research, Thesis, and/or Examination",01,09729,V,ARRGT,ARR ARR,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,09211,3,"M,W10.35-11.50",VECS 105,Elizabeth Reilly Gurocak
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,09212,3,"TU,TH10.35-11.50",VUB 225,Elizabeth Reilly Gurocak
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,09764,3,"M,W13.25-14.40",VECS 105,Elizabeth Reilly Gurocak
ECONS,102,[SSCI] Fundamentals of Macroeconomics,03,28411,3,ARRGT,ARR ARR,Golam Saroare Shakil
ECONS,305,Intermediate Microeconomics without Calculus,02,09716,3,ARRGT,ARR ARR,S Badruddoza
ED_AD,503,Values and Ethics for Educational Leaders,01,09145,3,TU17.45-20.30,VECS 125,Jeffrey Walls
ED_AD,516,Instructional and Curricular Leadership,01,28126,3,W17.45-20.30,VUB 124,Kristin Huggins
ED_AD,522,Topics in Education,01,09118,3,TH17.45-20.30,VECS 125,Katherine Rodela
ED_AD,522,Topics in Education,02,28127,3,ARRGT,ARR ARR,Michael Dunn
ED_AD,583,Community and Communications,01,09119,3,TU17.45-20.30,VUB 122,Katherine Rodela
ED_AD,585,Financial Management in Education,01,09121,3,TU17.45-20.30,VUB 311,Thomas Opstad
ED_AD,587,Seminar in School Administration,01,09122,3,ARRGT,ARR ARR,Glenys Hill
ED_AD,590,Internship,01,09124,3,ARRGT,ARR ARR,(multiple)
ED_AD,590,Internship,02,09125,3,ARRGT,ARR ARR,Thomas Opstad
ED_AD,590,Internship,03,09148,2,ARRGT,ARR ARR,Thomas Opstad
ED_AD,591,Action Research,01,28252,3,M17.45-20.30,VECS 125,Michael Wallace
ED_AD,600,Special Projects or Independent Study,01,09151,3,ARRGT,ARR ARR,(multiple)
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,09126,2,ARRGT,ARR ARR,(multiple)
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,09127,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,09150,1,W16.30-17.30,VECS 209,David Slavit
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,09153,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,505,Research Methods I,01,09131,3,ARRGT,ARR ARR,Hsin-Ya Liao
ED_RES,563,Principles of Research,01,09128,3,M17.45-20.30,VECS 209,Robert Danielson
ED_RES,564,Qualitative Research,01,09129,3,M17.45-20.30,VUB 311,Susan Finley
ED_RES,564,Qualitative Research,02,09144,3,M17.45-20.30,VECS 120,Amy Roth-Mcduffie
ENGLISH,101,[WRTG] College Composition,01,08805,3,"M,W9.10-10.25",VUB 124,Meagan Lobnitz
ENGLISH,101,[WRTG] College Composition,02,08806,3,"M,W12-13.15",VUB 124,Christina Tobey
ENGLISH,101,[WRTG] College Composition,03,08950,3,"M,W14.50-16.05",VUB 122,Justin Allen
ENGLISH,101,[WRTG] College Composition,04,08967,3,"TU,TH10.35-11.50",VUB 124,Jessica Lorenz
ENGLISH,102,Writing Tutorial,01,08997,1,M10.35-11.25,VUB 124,Christina Tobey
ENGLISH,102,Writing Tutorial,04,09000,1,ARRGT,ARR ARR,Kristi Phillips
ENGLISH,102,Writing Tutorial,05,09001,1,W13.25-14.15,VUB 122,Brogan Sullivan
ENGLISH,102,Writing Tutorial,06,09002,1,TH14.50-15.40,VUB 126,Brogan Sullivan
ENGLISH,210,[HUM] Readings in American Literature,01,28133,3,"TU,TH9.10-10.25",VLIB 265,Steffen Silvis
ENGLISH,251,Introduction to Creative Writing: Exploring the Genres,01,29725,3,"M,W,F11.10-12",VMMC 202Q,Cameron Mcgill
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,01,08776,3,"TU,TH12-13.15",VLIB 264,Kandy Robertson
ENGLISH,302,[M] Introduction to English Studies,01,08777,3,"M,W9.10-10.25",VLIB 264,Leonard Orr
ENGLISH,303,Revision Workshop - ESL,01,30412,3,ARRGT,ARR ARR,Meagan Lobnitz
ENGLISH,310,"[DIVR] [M] Intersections of Race, Class, Gender, and Sexuality",01,28136,3,ARRGT,ARR ARR,Turiya Autry
ENGLISH,311,[HUM] Asian Pacific American Literature,01,09062,3,"M,W10.35-11.50",VLIB 201,Carol Siegel
ENGLISH,324,[M] Rhetoric and Composition for Teaching,01,08873,3,"M,W16.15-17.30",VLIB 201,Steven Massart
ENGLISH,326,Applied Grammar for Teachers,01,08778,3,"TU,TH16.15-17.30",VUB 221,Jodi Stevens
