Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
BIOLOGY,582,Professional Communication in Biology - Grant Writing,01,01612,2,M10.30-12.30,TFLO 210,Asaph Cousins
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,01222,V,ARRGT,ARR ARR,Tanya Cheeke
BSYSE,512,Research and Teaching Methods,01,24983,3,TU10.10-11.50,TCIC 223,Joan Wu
BSYSE,512,Research and Teaching Methods,01 Lab,24984,0,TH10.10-13,TCIC 223,Joan Wu
BSYSE,552,Advanced Biological Systems Engineering Topics,01,01254,V,W10.10-12.40,TBSL 103,Hanwu Lei
BSYSE,560,Aquatic Chemistry,01,01298,3,"TU,TH17.45-19",TBSL 103,Mohiuddin Khan
BSYSE,597,Biomass Biological Process Engineering,01,28795,3,"TU,TH8.10-9.25",TFLO 256,Bin Yang
BSYSE,700,"Master's Research, Thesis, and/or Examination",01,01205,V,ARRGT,ARR ARR,Birgitte Ahring
BSYSE,702,"Master's Special Problems, Directed Study and/or Examination",01,01206,V,ARRGT,ARR ARR,(multiple)
BSYSE,800,"Doctoral Research, Dissertation, and/or Examination",01,01207,V,ARRGT,ARR ARR,(multiple)
CE,215,Mechanics of Materials,01,01277,3,"TU,TH7.45-9",TEST 207,Md Hossain
CE,303,Civil Engineering Computer Applications,01,01278,2,M12.10-13,TBSL 102,Jahangir Morshed
CE,303,Civil Engineering Computer Applications,01 Lab,01279,0,M14.10-17,TCIC 219,Jahangir Morshed
CE,322,Transportation Engineering,01,01112,3,"TU,TH16.15-17.30",TFLO 240,Mohiuddin Khan
CE,351,Water Resources Engineering,01,01280,3,"TU,TH9.10-10.25",TBSL 104,Yonas Demissie
CE,400,Highway Materials Engineering,01,24562,3,"TU,TH12-12.50",TFLO 138,Md Rubayet Mortuza
CE,400,Highway Materials Engineering,01 Lab,24563,0,W12.10-15,TDRY 105,Md Rubayet Mortuza
CE,414,Structural Design Loads and Load Paths,01,01617,3,"TU,TH7.45-9",TBSL 104,Md Rubayet Mortuza
CE,430,Analysis of Indeterminate Structures,01,01572,3,"TU,TH14.50-16.05",TBSL 103,Md Rubayet Mortuza
CE,435,Foundations,01,01289,3,"TU,TH13.25-14.40",TBSL 104,Jahangir Morshed
CE,436,Design of Timber Structures,01,01630,3,"TU,TH17.45-19",TBSL 104,Jill Shuttleworth
CE,442,Water and Wastewater Treatment Design,01,01290,3,"TU,TH16.15-17.30",TBSL 102,Richard Cameron
CE,460,Engineering Hydrology,01,01509,3,"TU,TH10.35-11.50",TBSL 102,Yonas Demissie
CE,465,[CAPS] [M] Integrated Civil Engineering Design,01,01291,3,F16.10-17,TBSL 102,Michael Black
CE,465,[CAPS] [M] Integrated Civil Engineering Design,01 Lab,01292,0,"M,F13.10-16",TBSL 102,Michael Black
CE,466,Fundamentals of Civil Engineering Examination Review,01,01293,1,M12.10-13,TBSL 103,Richard Cameron
CE,495,Engineering Experience,01,01294,V,ARRGT,ARR ARR,(multiple)
CE,499,Special Problems,01,01295,V,ARRGT,ARR ARR,(multiple)
CE,542,Biochemical Wastewater Treatment,01,01336,3,"TU,TH9.45-11",TBSL 103,Md Hossain
CE,543,Advanced Topics in Environmental Engineering Practice,01,01752,3,"TU,TH16.15-17.30",TFLO 243,Md Hossain
CE,580,Graduate Seminar,01,01296,1,F11.10-12,TBSL 102,(multiple)
CE,583,Aquatic Chemistry,01,01297,3,"TU,TH17.45-19",TBSL 103,Mohiuddin Khan
CE,600,Special Projects or Independent Study,01,01411,V,ARRGT,ARR ARR,(multiple)
CE,700,"Master's Research, Thesis and/or Examination",01,01299,V,ARRGT,ARR ARR,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01300,V,ARRGT,ARR ARR,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,01301,V,ARRGT,ARR ARR,(multiple)
CES,280,Race and the Law in American History,01,02376,3,"TU,TH9.10-10.25",TCIC 217,Katherine Banks
CES,405,[CAPS] Cultural Criticism and Theory,01,01552,3,"TU,TH10.35-11.50",TFLO 240,W Mays
CHE,527,Chemical Thermodynamics,01,02191,3,"M,W,F10.10-11",TFLO 209,Bernard Vanwie
CHE,529,Chemical Engineering Kinetics,01,24534,3,"TU,TH9.10-10.25",TFLO 210,Hongfei Lin
CHE,581,Advanced Topics in Chemical Engineering,01,01608,V,"M,W,F14.10-15",TFLO 256,Jean-Sabin Mcewen
CHE,598,Research Seminar,01,01108,1,M16.10-17,TFLO 224,Norbert Kruse
CHE,700,"Master's Research, Thesis, and/or Examination",01,01109,V,ARRGT,ARR ARR,Xiao Zhang
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01110,V,ARRGT,ARR ARR,Xiao Zhang
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,01111,V,ARRGT,ARR ARR,(multiple)
CHEM,102,Chemistry Related to Life Sciences,01,01347,4,"M,W,F10.10-11",TCIC 216,Nelmi Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,01 Lab,01348,0,W14.45-17.35,TBSL 173,Nelmi Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,02 Lab,01349,0,TH8-10.50,TBSL 173,Nelmi Devarie Baez
CHEM,102,Chemistry Related to Life Sciences,03 Lab,01672,0,TH11.10-14,TBSL 173,Nelmi Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,01,01596,4,"M,W,F13.10-14",TFLO 252,Elsa Silva Lopez
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,01597,0,TH14.45-17.35,TBSL 173,Elsa Silva Lopez
CHEM,106,Principles of Chemistry II,01,01372,4,"M,W,F9.10-10",TCIC 216,Elsa Silva Lopez
CHEM,106,Principles of Chemistry II,02 Lab,01374,0,TU11.10-14,TBSL 173,Elsa Silva Lopez
CHEM,106,Principles of Chemistry II,03 Lab,01375,0,TU14.45-17.35,TBSL 173,Elsa Silva Lopez
CHEM,106,Principles of Chemistry II,04 Lab,02310,0,W11.10-14,TBSL 173,Elsa Silva Lopez
CHEM,348,Organic Chemistry II and Problem Solving,01,01223,4,"TU,TH14.50-16.05",TFLO 223,Nelmi Devarie Baez
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,01224,0,W14.10-16,TFLO 223,Nelmi Devarie Baez
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,02192,0,F14.10-16,TFLO 223,Nelmi Devarie Baez
CHEM,499,Special Problems,01,01220,V,ARRGT,ARR ARR,Elsa Silva Lopez
CHEM,528,Data Analysis for Chemistry,01,29872,3,"TU,TH9.10-10.25",TFLO 260,Brian Clowers
CHEM,543,Bioorganic Chemistry,01,30388,3,"M,W,F11.10-12",AMS TRI,Clifford Berkman
CHEM,702,"Master's Special Problems, Directed Study, and/or Examination",01,01723,V,ARRGT,ARR ARR,Nelmi Devarie Baez
COM,102,[COMM] Public Speaking in the Digital Age,01,01677,3,TH13.25-14.40,TFLO 131,Danielle Kleist
COM,102,[COMM] Public Speaking in the Digital Age,04,02209,3,TH12-13.15,TFLO 131,Danielle Kleist
COMHLTH,573,Communicating Health in a Digital Landscape,02,29441,3,ARRGT,ARR ARR,Chelsea Newman
CPT_S,111,[QUAN] Introduction to Computer Programming,01,29251,3,TU17.45-19.25,TCIC 217,Benjamin Stuermer
CPT_S,111,[QUAN] Introduction to Computer Programming,01 Lab,29276,0,M18-20.50,TCIC 219,Benjamin Stuermer
CPT_S,121,Program Design and Development C/C++,01,01262,4,"TU,TH16.15-17.30",TBSL 104,Luis Delatorre
CPT_S,121,Program Design and Development C/C++,01 Lab,01263,0,M16.15-19,TFLO 145,Luis Delatorre
CPT_S,122,Data Structures C/C++,01,01264,4,"TU,TH16.15-17.30",TBSL 101,Nathan Tenney
CPT_S,122,Data Structures C/C++,01 Lab,01265,0,F16.15-19,TCIC 101R,Nathan Tenney
CPT_S,122,Data Structures C/C++,02 Lab,01573,0,M16.15-19,TCIC 101R,Nathan Tenney
CPT_S,322,[M] Software Engineering Principles I,01,01266,3,"M,W16.15-17.30",TBSL 101,Neil Corrigan
CPT_S,323,Software Design,01,01267,3,"TU,TH17.45-19",TBSL 101,Luis Delatorre
CPT_S,350,Design and Analysis of Algorithms,01,01276,3,"M,W,F12.10-13",TBSL 104,John Miller
CPT_S,355,Programming Language Design,01,01268,3,"M,W,F13.10-14",TBSL 104,Luis Delatorre
CPT_S,360,Systems Programming C/C++,01,01269,4,"TU,TH14.50-16.05",TBSL 104,Robert Lewis
CPT_S,360,Systems Programming C/C++,01 Lab,01270,0,F14.10-16.55,TFLO 145,Robert Lewis
CPT_S,423,[CAPS] Software Design Project II,01,01281,3,TU13.25-14.15,TBSL 102,Neil Corrigan
CPT_S,423,[CAPS] Software Design Project II,01 Lab,01282,0,ARRGT,ARR ARR,Neil Corrigan
CPT_S,430,Numerical Analysis,01,01385,3,"TU,TH12-13.15",TCIC 101R,John Miller
CPT_S,451,Introduction to Database Systems,01,01467,3,"TU,TH16.15-17.30",TBSL 103,Russell Swannack
CPT_S,464,Distributed Systems Concepts and Programming,01,01575,3,"TU,TH14.50-16.05",TFLO 260,David Bakken
CPT_S,471,Computational Genomics,01,01576,3,"M,W,F11.10-12",TFLO 256,Anantharaman Kalyanaraman
CPT_S,479,Mobile Application Development,01,01592,3,"M,W,F15.10-16",TFLO 256,Lawrence Holder
CPT_S,483,Topics in Computer Science,02,02118,V,"M,W16.15-17.30",TFLO 256,William Hutton
CPT_S,490,Work Study Internship,01,01272,V,ARRGT,ARR ARR,Robert Lewis
CPT_S,499,Special Problems,01,01273,V,ARRGT,ARR ARR,(multiple)
CPT_S,516,Algorithmics,01,01274,3,"TU,TH16.15-17.30",TFLO 210,Zhe Dang
CPT_S,530,Numerical Analysis,01,01386,3,"TU,TH12-13.15",TCIC 101R,John Miller
CPT_S,548,Advanced Computer Graphics,01,01578,3,"TU,TH12-13.15",TBSL 102,Robert Lewis
CPT_S,564,Distributed Systems Concepts and Programming,01,01271,3,"TU,TH14.50-16.05",TFLO 260,David Bakken
CPT_S,571,Computational Genomics,01,01577,3,"M,W,F11.10-12",TFLO 256,Anantharaman Kalyanaraman
CPT_S,587,Software Design and Architecture,01,02237,3,ARRGT,ARR ARR,Bolong Zeng
CPT_S,600,Special Projects or Independent Study,01,01284,V,ARRGT,ARR ARR,(multiple)
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,01285,V,ARRGT,ARR ARR,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,01286,V,ARRGT,ARR ARR,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,01287,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,102,Introduction to Cultivated Plants,01,01648,3,ARRGT,ARR ARR,Leah Brueggeman
CROP_SCI,202,Crop Growth and Development,01,01354,4,"M,W,F9.10-10",TWSC 202,Michael Pumphrey
CROP_SCI,202,Crop Growth and Development,01 Lab,01356,0,M14.10-17,TFLO 243,Michael Pumphrey
CROP_SCI,495,Research Experience,01,01225,V,ARRGT,ARR ARR,Amit Dhingra
CROP_SCI,511,Science Writing Workshop,01,01625,2,W10.10-11.50,TFLO 101A,Kimberly Campbell
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,01434,3,"M,W,F9.10-10",TFLO 235,Phillip Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,01510,3,"M,W,F10.10-11",TFLO 235,Phillip Mudd
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,01435,3,"M,W7.45-9",TFLO 235,Sena Clara Creston
DTC,335,3D Digital Animation,01,02352,3,"M,W16.10-17",TFLO 235,Phillip Mudd
DTC,335,3D Digital Animation,01 Lab,02371,0,"M,W17.10-18",TFLO 235,Phillip Mudd
DTC,355,[M] Multimedia Authoring,01,01185,3,"TU,TH10.35-11.50",TFLO 235,Peter Christenson
DTC,475,[DIVR] Digital Diversity,01,02384,3,"TU,TH13.25-14.40",TEST 218,Anna Plemons
DTC,491,Advanced Digital Cinema,01,02374,3,"TU,TH9.10-10.25",TFLO 235,Peter Christenson
DTC,497,[CAPS] Senior Seminar,01,02375,3,"TU,TH12-13.15",TFLO 235,Phillip Mudd
DTC,498,Internship,01,01208,V,ARRGT,ARR ARR,(multiple)
DTC,499,Special Problems,01,01209,V,ARRGT,ARR ARR,(multiple)
E_A,300,Educ Abroad,01,01337,V,ARRGT,ARR ARR,""
E_E,221,Numerical Computing for Engineers,01,01302,2,"M,W15.10-16",TFLO 145,John Miller
E_E,234,Microprocessor Systems,01,01303,4,"M,W16.15-17.30",TBSL 104,Robert Ford
E_E,234,Microprocessor Systems,01 Lab,01304,0,TU17.45-20.30,TFLO 164,William Jorgensen
E_E,261,Electrical Circuits I,01,01305,3,"M,W,F13.10-14",TEST 207,David Lowry
E_E,262,Electrical Circuits Laboratory I,01,01306,1,TU9.10-11.55,TFLO 164,Scott Hudson
E_E,262,Electrical Circuits Laboratory I,02,02326,1,TU12-14.45,TFLO 164,Scott Hudson
E_E,262,Electrical Circuits Laboratory I,03,30431,1,TH9.10-11.55,TFLO 164,Scott Hudson
E_E,341,Signals and Systems,01,01308,3,"M,W,F12.10-13",TEST 207,David Lowry
E_E,351,Distributed Parameter Systems,01,01309,3,"M,W,F15.10-16",TBSL 104,David Lowry
E_E,361,Electrical Power Systems,01,01310,3,"TU,TH12-13.15",TBSL 104,Mohamed Osman
E_E,362,Power System Laboratory I,01,01345,3,TU13.25-14.15,TBSL 103,Scott Hudson
E_E,362,Power System Laboratory I,01 Lab,01346,0,TU14.25-17.10,TFLO 162,Scott Hudson
E_E,362,Power System Laboratory I,02 Lab,01579,0,TH13.25-16.10,TFLO 162,Scott Hudson
E_E,416,[CAPS] [M] Electrical Engineering Design,01,01389,3,F16.10-17,TBSL 101,Barbara Philipp
E_E,416,[CAPS] [M] Electrical Engineering Design,01 Lab,01390,0,F13.10-15.55,TFLO 161,Barbara Philipp
E_E,416,[CAPS] [M] Electrical Engineering Design,"","","",F17.10-19.55,TFLO 161,""
E_E,476,Analog Integrated Circuits,01,29745,3,"TU,TH16.15-17.30",TEST 208,Ethan Farquhar
E_E,492,Renewable Energy Sources,01,01422,3,"M,W13.10-14",TBSL 103,Frank Underdown
E_E,492,Renewable Energy Sources,01 Lab,01423,0,"M,W14.10-16",TFLO 162,Frank Underdown
E_E,493,Protection of Power Systems I,01,01311,3,"M,W16.15-17.30",TBSL 102,Scott Hudson
E_E,495,Internship in Electrical Industry,01,01417,V,ARRGT,ARR ARR,(multiple)
E_E,499,Special Problems,01,01312,V,ARRGT,ARR ARR,(multiple)
E_E,576,Analog Integrated Circuits,01,29746,3,"TU,TH16.15-17.30",TEST 208,Ethan Farquhar
E_E,595,Directed Study in Electrical Engineering,01,01418,V,ARRGT,ARR ARR,Mohamed Osman
E_E,600,Special Projects or Independent Study,01,01313,V,ARRGT,ARR ARR,(multiple)
E_E,700,"Master's Research, Thesis, and/or Examination",01,01314,V,ARRGT,ARR ARR,Mohamed Osman
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,01315,V,ARRGT,ARR ARR,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,01316,V,ARRGT,ARR ARR,(multiple)
E_M,564,Project Management,01,02070,3,TH17.15-19.45,WEB ARR,William Gray
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,01416,3,"TU,TH10.35-11.50",TCIC 210,Jim Timmons
ECONS,101,[SSCI] Fundamentals of Microeconomics,02,01676,3,ARRGT,ARR ARR,Anika Islam
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,01210,3,"TU,TH9.10-10.25",TCIC 210,Jim Timmons
ED_AD,503,Values and Ethics for Educational Leaders,01,01405,3,TU17.45-20.30,TFLO 210,Jeffrey Walls
ED_AD,509,Leading School Improvement,01,02207,3,TU17.45-20.30,TFLO 231,Shannon Calderone
ED_AD,514,Basic Principles of Curriculum Design,01,29728,3,TH16.10-19,TFLO 209,John Lupinacci
ED_AD,583,Community and Communications,01,01228,3,W17.45-20.30,TFLO 239,Kathleen Cowin
ED_AD,590,Internship,01,01164,V,SA9-14,TFLO 239,Kathleen Cowin
ED_AD,590,Internship,"","","",SA9-14,TFLO 239,""
ED_AD,590,Internship,"","","",SA9-14,TFLO 239,""
ED_AD,591,Action Research,01,29143,3,M17.45-20.30,TFLO 209,Michael Wallace
ED_AD,600,Special Projects or Independent Study,01,01165,V,ARRGT,ARR ARR,(multiple)
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,01166,V,ARRGT,ARR ARR,Kathleen Cowin
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01167,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,01114,1,W16.30-17.30,TFLO 210,David Slavit
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,01713,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,505,Research Methods I,01,01171,3,M17.45-20.30,TFLO 210,Yuliya Ardasheva
ED_PSYCH,505,Research Methods I,02,01968,3,ARRGT,ARR ARR,Hsin-Ya Liao
ED_RES,563,Principles of Research,01,01113,3,M17.45-20.30,TFLO 224,Robert Danielson
ED_RES,564,Qualitative Research,02,28130,3,M17.45-20.30,TFLO 256,Susan Finley
ENGLISH,100,Introductory College Composition,01,02206,3,"M,W,F8.10-9",TCIC 217,Jennifer Lodine-Chaffey
ENGLISH,101,[WRTG] College Composition,01,01187,3,"M,W,F9.10-10",TFLO 240,Robin Mays
ENGLISH,101,[WRTG] College Composition,02,01428,3,"M,W,F11.10-12",TFLO 240,Robin Mays
ENGLISH,102,Writing Tutorial,01,02119,1,TH16.10-17,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,02,02135,1,M11.10-12,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,03,02136,1,F11.10-12,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,04,02137,1,TH12.10-13,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,05,02349,1,W13.10-14,TCIC 201E,Robin Mays
ENGLISH,108,[HUM] Introduction to Literature,01,01448,3,"M,W,F14.10-15",TFLO 231,Jennifer Lodine-Chaffey
ENGLISH,201,[WRTG] Writing and Research,01,01188,3,"M,W,F9.10-10",TFLO 239,Gibran Escalera
ENGLISH,210,[HUM] Readings in American Literature,02,01470,3,"M,W,F10.10-11",TFLO 230,Gibran Escalera
ENGLISH,332,[M] Topics in Literature,01,02359,3,"TU,TH13.25-14.40",TCIC 217,Jennifer Lodine-Chaffey
ENGLISH,360,Principles of Rhetoric,02,02233,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,373,[HUM] 20th and 21st Century Global Literatures in English,01,01555,3,"TU,TH9.10-10.25",TFLO 230,Gibran Escalera
ENGLISH,401,History of Rhetoric,01,29127,3,ARRGT,ARR ARR,Patricia Wilde
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,01350,3,"M,W,F10.10-11",TFLO 243,Jennifer Lodine-Chaffey
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,01429,3,"M,W,F12.10-13",TFLO 231,Vanessa Cozza
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,01351,3,"TU,TH9.10-10.25",TFLO 231,Vanessa Cozza
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,16,01707,3,"TU,TH10.35-11.50",TFLO 239,Anna Plemons
ENGLISH,410,[CAPS] Cultural Criticism and Theory,01,01553,3,"TU,TH10.35-11.50",TFLO 240,W Mays
ENGLISH,460,[M] The Scope of Rhetoric,01,02361,3,"TU,TH12-13.15",TFLO 231,Vanessa Cozza
ENGLISH,495,Rhetoric of Science and Technology,01,01606,3,"M,W,F12.10-13",TFLO 256,Julie Staggers
ENGLISH,498,Internship,01,01190,V,ARRGT,ARR ARR,(multiple)
ENGLISH,499,Special Problems,01,01191,V,ARRGT,ARR ARR,Patricia Wilde
ENTOM,351,Ecological and Integrated Pest Management,01,01400,3,"TU,TH12-13.15",TFLO 256,Allan Felsot
ENTOM,351,Ecological and Integrated Pest Management,03,01922,3,ARRGT,ARR ARR,Allan Felsot
ENTOM,490,Special Topics in Entomology,01,29470,2,TU10.35-12.15,TFLO 210,David James
ENTOM,511,Science Writing Workshop,01,01627,2,W10.10-11.50,TFLO 101A,Kimberly Campbell
ENTOM,590,Special Topics in Entomology,01,29471,2,TU10.35-12.15,TFLO 210,David James
ENTRP,489,Entrepreneurial Management,01,01175,3,"M,W16.15-17.30",TFLO 240,Paul Carlisle
FIN,325,Introduction to Financial Management,01,01176,3,"TU,TH19.15-20.30",TFLO 239,Scott Koopman
FIN,425,[M] Intermediate Financial Management,01,01177,3,"TU,TH12-13.15",TFLO 240,Rodrigo Hernandez
FINE_ART,101,[ARTS] Introduction to Art,02,01431,3,"TU,TH12-13.15",TFLO 252,Dustin Regul
FINE_ART,103,[ARTS] 3D Art and Design,01,02143,3,"M,W9.10-11.40",TCIC 102B,""
FINE_ART,110,[ARTS] Drawing,01,02362,3,"TU,TH10.35-13.05",TCIC 102B,Kathleen Sisson
FINE_ART,202,[ARTS] World Art History II,01,01556,3,"M,W,F13.10-14",TFLO 231,Randal Jones
FINE_ART,320,Beginning Painting,01,02363,3,"TU,TH13.25-15.55",TCIC 102B,Dustin Regul
FINE_ART,433,Design for Print,01,02365,3,"TU,TH14.50-17.20",TFLO 235,Sena Clara Creston
FINE_ART,499,Special Problems,01,01458,V,ARRGT,ARR ARR,(multiple)
FOR_LANG,102,[HUM] Humanities in the Ancient World,01,01163,3,"TU,TH12-13.15",TCIC 217,Michael Pieracci
FOR_LANG,350,"[DIVR] Speech, Thought, and Culture",01,01548,3,"M,W,F14.10-15",TEST 207,Mark Mansperger
FS,401,Topics in Food Science,01,01534,V,TU13.30-14.20,TWSC 202,Thomas Henick-Kling
FS,422,Sensory Evaluation of Food and Wine,01,01317,3,"TU,TH12-13.15",TFLO 260,Carolyn Ross
FS,496,Internship in a Winery,01,01460,2,ARRGT,ARR ARR,Charles Edwards
